jam_criteria,jam_end_date,jam_host,jam_name_x,jam_no_joined,jam_no_rating,jam_no_submissions,jam_start_date,jam_url,jam_english,jam_duration,jam_desc_len,jam_name_y,jam_no_illustrations,jam_no_videos,num_hosts
,2019-04-27 03:30:00,3 Blade Games,Nostalgic Jam,9,0,3,2019-04-13 03:30:00,https://www.itch.io/jam/nostalgic,u,336.0,4195,Nostalgic Jam,0,0,1
,2019-07-23 16:00:00,theboycobra,BREAKING NEWS!! Jam,17,0,3,2019-07-09 16:00:00,https://www.itch.io/jam/breaking-news-jam-,u,336.0,2506,BREAKING NEWS!! Jam,0,0,1
,2018-10-12 07:00:00,m0dE,$50 Prize - Modd.io Game Jam Vol. 3,28,0,3,2018-09-28 07:00:00,https://www.itch.io/jam/50-prize-moddio-game-jam-vol-3,u,336.0,1997,$50 Prize - Modd.io Game Jam Vol. 3,0,0,1
,2018-08-23 05:00:00,Tartle Games,Vulcan Jam Ⅱ,11,0,3,2018-08-09 05:00:00,https://www.itch.io/jam/vulcanjam2,u,336.0,1215,Vulcan Jam Ⅱ,1,0,1
,2019-06-27 05:59:59,Cicada Carpenter,Ignite Jam #1 - Analog & Digital,8,0,3,2019-06-12 23:30:00,https://www.itch.io/jam/ignite-jam,u,342.4997222222222,594,Ignite Jam #1 - Analog & Digital,0,0,1
,2015-03-11 07:00:00,kenosanpablo,CPP Quarterly Game Jam Winter 2015,3,0,3,2015-02-24 15:39:38,https://www.itch.io/jam/cppwinter2015,u,351.33944444444444,885,CPP Quarterly Game Jam Winter 2015,0,0,1
,2015-07-22 17:00:00,Chris Wade,Boo Jam 2015,4,0,3,2015-07-07 22:06:18,https://www.itch.io/jam/boooooo-jam,u,354.895,438,Boo Jam 2015,0,0,1
,2016-10-31 06:59:59,JustKay,Haunted Rainbow Jam,9,0,3,2016-10-16 07:00:00,https://www.itch.io/jam/haunted-rainbow-jam,u,359.9997222222222,3396,Haunted Rainbow Jam,0,0,1
,2015-07-01 00:00:00,Quet,Woods Jam,3,0,3,2015-06-13 16:00:00,https://www.itch.io/jam/woods,u,416.0,344,Woods Jam,0,0,1
,2019-09-02 00:00:00,SteliosWinters,Monster Trainer Jam,16,0,3,2019-08-13 00:00:00,https://www.itch.io/jam/monstertrainer,u,480.0,1138,Monster Trainer Jam,0,0,1
,2018-04-14 04:00:00,Brantford Games Network,Positive Play: A Sex Ed Game Jam,11,0,3,2018-03-24 04:00:00,https://www.itch.io/jam/positive-play-a-sex-ed-game-jam,u,504.0,2421,Positive Play: A Sex Ed Game Jam,1,0,1
,2018-02-22 05:00:00,PhillyGameMechanics,Finish Your Sh*t,4,0,3,2018-02-01 05:00:00,https://www.itch.io/jam/finish-your-sht,u,504.0,122,Finish Your Sh*t,0,0,1
,2019-02-22 15:00:00,sketche99,Black History Month Jam 2019,6,0,3,2019-02-01 11:00:00,https://www.itch.io/jam/black-history-month-jam-2019,u,508.0,1008,Black History Month Jam 2019,0,0,1
,2019-05-26 22:00:00,vigild,Spiltalent - maj 2019,4,0,3,2019-05-04 22:00:00,https://www.itch.io/jam/spiltalentmaj2019,u,528.0,2268,Spiltalent - maj 2019,0,0,1
,2018-10-30 23:00:00,StenoArtico,Orctober Jam 2018,12,0,3,2018-10-06 22:00:00,https://www.itch.io/jam/orctober-jam-2018,u,577.0,661,Orctober Jam 2018,0,0,1
,2016-06-21 04:59:59,FEMICOM Museum,FEMICOM Game Jam #3: Scribbles,9,0,3,2016-05-27 05:00:00,https://www.itch.io/jam/femicom-game-jam-3,u,599.9997222222222,990,FEMICOM Game Jam #3: Scribbles,0,0,1
,2017-04-21 23:00:00,whykay,Belfast GameCraft 2017 @ Farset Labs,8,0,3,2017-03-25 00:00:00,https://www.itch.io/jam/belfast-gamecraft-2017--farset-labs,u,671.0,2423,Belfast GameCraft 2017 @ Farset Labs,0,0,1
,2019-03-01 07:59:59,toiletsnakes||Stealthix,Buddy Jam 3,43,0,3,2019-02-01 08:00:00,https://www.itch.io/jam/buddy-jam-3,u,671.9997222222222,2364,Buddy Jam 3,0,0,2
,2019-01-14 14:00:00,Ayyad,Winter Jam,13,0,3,2018-12-17 14:00:00,https://www.itch.io/jam/winter-jam-humber,u,672.0,289,Winter Jam,0,0,1
,2018-03-01 08:00:00,Madison Scott-Clary,FIFJam,10,0,3,2018-02-01 08:00:00,https://www.itch.io/jam/fifjam,u,672.0,1571,FIFJam,0,0,1
,2019-06-04 17:00:00,Ripityom,HEJ #5,3,0,3,2019-05-06 22:00:00,https://www.itch.io/jam/hej-5,u,691.0,61,HEJ #5,0,0,1
,2019-01-28 07:59:59,dreamfeel,BURGER CITY JAM,16,0,3,2018-12-29 23:53:52,https://www.itch.io/jam/burger-city,u,704.1019444444445,397,BURGER CITY JAM,1,0,1
,2019-07-01 05:59:59,mxmoireabh,ArchaeogameJam,17,0,3,2019-06-01 06:00:00,https://www.itch.io/jam/archaeogamejam,u,719.9997222222222,2590,ArchaeogameJam,1,0,1
,2019-05-01 07:00:00,Tofu Sheets Visual,The worst VN ever created! [2019 revival],11,0,3,2019-04-01 07:00:00,https://www.itch.io/jam/the-worst-vnkn-ever-created-2019,u,720.0,2224,The worst VN ever created! [2019 revival],0,0,1
,2018-07-01 04:00:00,Melty Donut,Melty Donut's Zine Jam #1 [MIXTAPE],11,0,3,2018-06-01 04:00:00,https://www.itch.io/jam/melty-donut-zine-jam,u,720.0,1632,Melty Donut's Zine Jam #1 [MIXTAPE],0,0,1
,2017-05-22 05:00:00,Juegos indies,"Un juego al mes - ""Desierto"" y ""Este juego te odia"".",6,0,3,2017-04-22 05:00:00,https://www.itch.io/jam/retoindieabril,u,720.0,1027,"Un juego al mes - ""Desierto"" y ""Este juego te odia"".",0,0,1
,2018-08-02 02:00:00,lazyplague||henke37,Search For The Truth,39,0,3,2018-07-01 16:00:00,https://www.itch.io/jam/search-for-the-truth,u,754.0,3549,Search For The Truth,0,0,2
,2018-10-31 00:00:00,whykay,THE MEGA GAMECRAFT SHOWDOWN,5,0,3,2018-09-29 09:00:00,https://www.itch.io/jam/the-mega-gamecraft-showdown,u,759.0,3242,THE MEGA GAMECRAFT SHOWDOWN,0,0,1
,2019-04-02 17:00:00,Ripityom,HEJ #3,4,0,3,2019-02-28 23:00:00,https://www.itch.io/jam/hej-3,u,786.0,63,HEJ #3,0,0,1
,2016-09-14 21:59:59,dos,Computer is fine jam!,16,0,3,2016-08-12 22:00:00,https://www.itch.io/jam/computer-is-fine,u,791.9997222222222,101,Computer is fine jam!,0,0,1
,2019-02-10 23:00:00,Ripityom,HEJ #1,3,0,3,2018-12-31 23:00:00,https://www.itch.io/jam/hej-01,u,984.0,58,HEJ #1,0,0,1
,2017-09-15 16:00:00,Hazel-Rah,Apocalypse Jam,16,0,3,2017-08-02 21:51:54,https://www.itch.io/jam/apocalypse-jam,u,1050.135,625,Apocalypse Jam,0,0,1
,2018-05-25 22:59:59,oneiricjam,Game Jam for Repeal the 8th,8,0,3,2018-04-08 09:00:00,https://www.itch.io/jam/repealjam,u,1141.9997222222223,3414,Game Jam for Repeal the 8th,1,0,1
,2018-06-14 22:00:00,A MAZE.,Peaceful Garden,7,0,3,2018-04-24 22:00:00,https://www.itch.io/jam/peaceful-garden,u,1224.0,1760,Peaceful Garden,0,0,1
,2019-01-14 19:10:00,TheDarkRyze,The 500€ FAtiMA’s Jam,9,0,3,2018-11-19 19:00:00,https://www.itch.io/jam/fatima-jam,u,1344.1666666666667,3729,The 500€ FAtiMA’s Jam,0,0,1
,2016-06-18 03:59:59,JaShinYa,IRXJam 16,9,0,3,2016-04-18 13:45:16,https://www.itch.io/jam/irxjam16,u,1454.2452777777778,3184,IRXJam 16,0,0,1
,2015-09-01 22:00:00,Maven Youth,2015 Queer Youth Game Jam,3,0,3,2015-06-25 13:00:00,https://www.itch.io/jam/2015-maven,u,1641.0,584,2015 Queer Youth Game Jam,0,0,1
,2019-08-15 10:00:00,Glamow Research,Art Competition!,64,0,3,2019-06-04 14:00:00,https://www.itch.io/jam/art-competition,u,1724.0,761,Art Competition!,1,0,1
,2018-07-20 13:59:59,xboxking129||xboxking129 voting,Systemic Game Jam,17,0,3,2018-04-30 14:00:00,https://www.itch.io/jam/systemic-game-jam,u,1943.9997222222223,238,Systemic Game Jam,0,2,2
,2019-09-05 04:00:00,PhillyGameMechanics,Profit Jam 2019,6,0,3,2019-06-01 04:00:00,https://www.itch.io/jam/profit-jam-2019,u,2304.0,785,Profit Jam 2019,0,0,1
,2016-06-30 07:00:00,Candy✩Giants,In SPACE! Jam,30,0,3,2016-03-01 08:00:00,https://www.itch.io/jam/in-space-jam,u,2903.0,2874,In SPACE! Jam,0,0,1
,2019-10-27 02:20:00,Yrgo_Game_Programmer,Zero Hour Game Jam 2019,19,0,4,2019-10-27 01:00:00,https://www.itch.io/jam/zero-hour-game-jam-2019,u,1.3333333333333333,1444,Zero Hour Game Jam 2019,1,0,1
,2018-06-03 18:00:00,GameJamBattle,GameJam Battle 2018,8,0,4,2018-06-03 14:00:00,https://www.itch.io/jam/gamejam-battle-2018,u,4.0,3105,GameJam Battle 2018,0,0,1
,2018-03-15 16:40:00,Pumpenkarl,Digital Spring Jam 2018,5,0,4,2018-03-15 09:00:00,https://www.itch.io/jam/digital-spring-jam-2018,u,7.666666666666667,1609,Digital Spring Jam 2018,0,0,1
,2018-04-29 01:00:00,RPI Game Dev Club,The Final Jam,5,0,4,2018-04-28 16:00:00,https://www.itch.io/jam/the-final-jam,u,9.0,1390,The Final Jam,0,0,1
,2019-03-30 21:10:00,Darren K||Galway Game Jam,Galway Game Jam 12,8,0,4,2019-03-30 09:00:00,https://www.itch.io/jam/galway-game-jam-12,u,12.166666666666666,1801,Galway Game Jam 12,0,0,2
,2019-10-27 06:59:59,Jajav33,OC Tilted Game Jam 17,6,0,4,2019-10-26 18:00:00,https://www.itch.io/jam/oc-tilted-game-jam,u,12.999722222222223,185,OC Tilted Game Jam 17,1,0,1
,2016-01-22 02:00:00,Camden||PhillyGameMechanics,Dev Night Tiny Jam,4,0,4,2016-01-21 05:00:00,https://www.itch.io/jam/dev-night-tiny-jam,u,21.0,2506,Dev Night Tiny Jam,0,0,2
,2016-08-20 22:00:00,Kerneltt,Q'uk'umatz Game Jam,6,0,4,2016-08-19 22:00:00,https://www.itch.io/jam/qukumatz-game-jam,u,24.0,59,Q'uk'umatz Game Jam,0,0,1
,2018-04-01 19:00:00,RPI Game Dev Club,April Fool's Jam,8,0,4,2018-03-31 18:00:00,https://www.itch.io/jam/rpi-fools-jam,u,25.0,1442,April Fool's Jam,0,0,1
,2019-09-22 16:00:00,Galway Game Jam,Galway Game Jam 14 - Care,5,0,4,2019-09-21 09:00:00,https://www.itch.io/jam/galwaygamejam14,u,31.0,1940,Galway Game Jam 14 - Care,0,0,1
,2017-10-22 07:30:00,Shinji R. Yamane,Game Jam Takahashi 2017,5,0,4,2017-10-21 00:00:00,https://www.itch.io/jam/game-jam-takahashi-2017,u,31.5,572,Game Jam Takahashi 2017,1,0,1
,2019-09-03 21:00:00,Flusk||Andrea Hayes,Fak'ugesi Cross Sector Game Jam,5,0,4,2019-09-02 08:00:00,https://www.itch.io/jam/fakugesi-cross-sector,u,37.0,1592,Fak'ugesi Cross Sector Game Jam,0,0,2
,2018-11-05 04:00:00,ILoveToJam,Extra Jam 2,11,0,4,2018-11-03 15:00:00,https://www.itch.io/jam/extra-jam-2,u,37.0,473,Extra Jam 2,2,1,1
,2019-09-22 21:59:59,Game Students Collective,Kolibri Experience Jam,8,0,4,2019-09-21 08:00:00,https://www.itch.io/jam/kolibri-experience-jam1,u,37.999722222222225,1335,Kolibri Experience Jam,0,1,1
,2019-02-10 09:00:00,gamejam4weekend,Danmaku Game Jam,4,0,4,2019-02-08 14:00:00,https://www.itch.io/jam/danmakugamejam,u,43.0,1912,Danmaku Game Jam,0,0,1
,2019-03-03 13:43:00,ESIEAJam,ESIEA Jam,7,0,4,2019-03-01 17:00:00,https://www.itch.io/jam/esiea-jam,u,44.71666666666667,0,ESIEA Jam,0,0,1
,2017-03-19 22:00:00,GorillaTerrence,UAT Workshop Jam,18,0,4,2017-03-18 01:00:00,https://www.itch.io/jam/uat-workshop-game-jam,u,45.0,185,UAT Workshop Jam,0,0,1
,2017-09-17 22:00:00,CAGD,3rd Annual Chico Jam,5,0,4,2017-09-15 22:00:00,https://www.itch.io/jam/3rd-annual-chico-jam,u,48.0,111,3rd Annual Chico Jam,0,0,1
,2019-10-20 23:00:00,IGDA Chicago,Spooky Game Jam 2019,6,0,4,2019-10-18 23:00:00,https://www.itch.io/jam/spooky-game-jam-2019,u,48.0,351,Spooky Game Jam 2019,0,0,1
,2017-10-22 17:00:00,ZumbiGordo,5ª Game Jam Santa Maria,9,0,4,2017-10-20 17:00:00,https://www.itch.io/jam/5gjsm,u,48.0,1235,5ª Game Jam Santa Maria,0,0,1
,2016-07-10 08:00:00,vikhik,Sunshine Game Jam,6,0,4,2016-07-08 08:00:00,https://www.itch.io/jam/sunshine-game-jam,u,48.0,411,Sunshine Game Jam,0,0,1
,2019-08-04 22:00:00,IGDA Chicago,Retro Game Jam 2019,11,0,4,2019-08-02 22:00:00,https://www.itch.io/jam/retro-game-jam-2019,u,48.0,624,Retro Game Jam 2019,0,0,1
,2017-10-15 20:00:00,KorzKorzanowski,🔥 Pica Game Jam (internal),4,0,4,2017-10-13 20:00:00,https://www.itch.io/jam/pica-game-jam-internal,u,48.0,0,🔥 Pica Game Jam (internal),1,0,1
,2016-03-20 17:00:00,Andrés||Dani||Karehb||LeoninoMalino,Gueim BCN Jam,8,0,4,2016-03-18 17:00:00,https://www.itch.io/jam/gueim-bcn-jam,u,48.0,84,Gueim BCN Jam,0,0,4
,2018-09-02 22:20:00,Sarasota Game Dev,Sarasota Game Jam - Labor Day Weekend,16,0,4,2018-08-31 22:00:00,https://www.itch.io/jam/sarasota-labor-day-weekend-game-jam,u,48.333333333333336,5892,Sarasota Game Jam - Labor Day Weekend,0,0,1
,2018-09-24 00:30:00,CAGD,4th Annual Chico Jam,10,0,4,2018-09-22 00:04:12,https://www.itch.io/jam/4th-annual-chico-jam,u,48.43,0,4th Annual Chico Jam,0,0,1
,2018-04-13 09:15:00,Finnish Game Jam,Edu Game Jam #1,4,0,4,2018-04-11 08:00:00,https://www.itch.io/jam/edu-game-jam1,u,49.25,519,Edu Game Jam #1,0,0,1
,2019-10-29 03:00:00,Hitbox Makers,0h Jam Hitbox Makers,5,0,4,2019-10-27 01:00:00,https://www.itch.io/jam/0h-jam-hitbox-makers,u,50.0,1637,0h Jam Hitbox Makers,2,0,1
,2016-10-01 16:00:00,q8geek||bashar,Kuwait Game Jam,44,0,4,2016-09-29 14:00:00,https://www.itch.io/jam/kuwait-game-jam,u,50.0,345,Kuwait Game Jam,0,0,2
,2015-11-22 15:30:00,evnh||Jaffar Salih||Samanta Miszkiel,Card/Board Game Jam 2015,6,0,4,2015-11-20 11:00:00,https://www.itch.io/jam/mjt2015,u,52.5,689,Card/Board Game Jam 2015,0,0,3
,2017-09-24 16:00:00,Pumpenkarl,JamIsland @SchmiedeY 2017,7,0,4,2017-09-22 10:00:00,https://www.itch.io/jam/jamisland-schmiede-2017,u,54.0,818,JamIsland @SchmiedeY 2017,0,0,1
,2018-06-21 10:00:00,Robin Moretti,ENSFEA PANGPANGCLUB GAMEJAM,4,0,4,2018-06-18 12:00:00,https://www.itch.io/jam/ensfea-pangpangclub-gamejam,u,70.0,137,ENSFEA PANGPANGCLUB GAMEJAM,2,0,1
,2017-10-02 02:00:00,SebaSOFT!,Jam del Libro 2017,4,0,4,2017-09-29 03:00:00,https://www.itch.io/jam/jamdellibro17,u,71.0,2047,Jam del Libro 2017,0,0,1
,2019-03-11 23:59:00,creativecomputing,BCSS Game Jam 2019,8,0,4,2019-03-09 00:00:00,https://www.itch.io/jam/bcss-game-jam-2019,u,71.98333333333333,35,BCSS Game Jam 2019,0,0,1
,2017-01-16 04:59:59,Liam Sauvé,#EPJam5,15,0,4,2017-01-13 05:00:01,https://www.itch.io/jam/epjam5,u,71.99944444444445,57,#EPJam5,0,0,1
,2018-07-02 03:59:59,LexLoco||Odd Weekend Game Jam,Odd Weekend Game Jam 9,13,0,4,2018-06-29 04:00:00,https://www.itch.io/jam/odd-weekend-game-jam-9,u,71.99972222222222,714,Odd Weekend Game Jam 9,1,0,2
,2018-11-15 05:00:00,mrchickenthebest,The Noodle jam,10,0,4,2018-11-12 05:00:00,https://www.itch.io/jam/the-noodle-jam10,u,72.0,402,The Noodle jam,0,0,1
,2015-10-25 23:00:00,thoi,No Screen Jam,5,0,4,2015-10-22 22:00:00,https://www.itch.io/jam/no-screen-jam,u,73.0,0,No Screen Jam,0,0,1
,2016-07-12 06:59:59,uvgd,UVic Summer Freedom Game Jam,9,0,4,2016-07-09 01:00:00,https://www.itch.io/jam/summer-freedom-game-jam,u,77.99972222222222,271,UVic Summer Freedom Game Jam,0,0,1
,2015-03-18 04:00:00,Hectate,Pi Day Jam 2015,4,0,4,2015-03-14 04:00:00,https://www.itch.io/jam/pi-day-jam-2015,u,96.0,494,Pi Day Jam 2015,0,0,1
,2016-06-12 00:00:00,Jóhannes G. Þorsteinsson||Kollafoss Game Farm,Isolation Game Jam 2016,5,0,4,2016-06-08 00:00:00,https://www.itch.io/jam/isolation-game-jam-2016,u,96.0,664,Isolation Game Jam 2016,0,0,2
,2018-10-10 10:00:00,r84728,Unicorn Game Jam 2018,8,0,4,2018-10-06 01:00:00,https://www.itch.io/jam/unicorn-game-jam-2018,u,105.0,829,Unicorn Game Jam 2018,0,0,1
,2018-10-24 21:59:00,Tiny Worlds,Hambach Forest Gamejam - Games for Good,8,0,4,2018-10-19 16:00:00,https://www.itch.io/jam/hambach-forest-gamejam-games-for-good,u,125.98333333333333,956,Hambach Forest Gamejam - Games for Good,1,0,1
,2016-09-10 13:00:00,Steve Halliwell,Make-A-Thing Sept 2016,26,0,4,2016-09-04 23:00:00,https://www.itch.io/jam/make-a-thing-16-09,u,134.0,1648,Make-A-Thing Sept 2016,0,0,1
,2017-09-14 16:59:59,Weekly Game Jam||PouleyKetchoup||Nekomatata,Weekly Game Jam - Week 9,27,0,4,2017-09-08 16:59:59,https://www.itch.io/jam/weekly-game-jam-9,u,144.0,1289,Weekly Game Jam - Week 9,1,0,3
,2019-08-01 13:00:00,TheMadPigster,Weekly Rainbow Jam 9,13,0,4,2019-07-26 13:00:00,https://www.itch.io/jam/weekly-rainbow-jam-9,u,144.0,1779,Weekly Rainbow Jam 9,0,0,1
,2018-12-14 21:02:40,TheWanderingBen,An Ordinary Game Jam,5,0,4,2018-12-08 15:00:00,https://www.itch.io/jam/an-ordinary-game-jam,u,150.04444444444445,340,An Ordinary Game Jam,0,0,1
,2018-12-07 23:00:00,Maschi,IDENTITY GAME JAM,9,0,4,2018-12-01 11:00:00,https://www.itch.io/jam/identity-game-jam,u,156.0,1168,IDENTITY GAME JAM,0,0,1
,2018-04-19 14:30:00,licornus93||Yann Roirand||Melowicyan,Movie Jam,6,0,4,2018-04-12 22:00:00,https://www.itch.io/jam/movie-jam,u,160.5,797,Movie Jam,0,0,3
,2019-06-23 18:00:00,wizrares,Game Anglia Network NoMoon Week 4 Jam,5,0,4,2019-06-16 23:00:00,https://www.itch.io/jam/game-anglia-network-nomoon-week-4-jam,u,163.0,39,Game Anglia Network NoMoon Week 4 Jam,0,0,1
,2019-01-01 05:59:59,Astucia,Patada de ahogado 2018,10,0,4,2018-12-25 06:00:00,https://www.itch.io/jam/patada-de-ahogado-2018,u,167.99972222222223,746,Patada de ahogado 2018,0,0,1
,2019-08-05 02:59:59,ZumbiGordo,JotaDê Jam Semanal #1,10,0,4,2019-07-29 03:00:00,https://www.itch.io/jam/jdjam1,u,167.99972222222223,952,JotaDê Jam Semanal #1,0,0,1
,2017-04-10 00:00:00,Jonathan Giroux (Koltes),Weekly Hour Game Jam - W14 2017,18,0,4,2017-04-03 00:00:00,https://www.itch.io/jam/weekly-hour-game-jam---w14-2017,u,168.0,708,Weekly Hour Game Jam - W14 2017,0,0,1
,2019-07-07 21:00:00,GrandMaster101,The Evolution,14,0,4,2019-06-30 21:00:00,https://www.itch.io/jam/the-evolution-,u,168.0,878,The Evolution,0,0,1
,2017-08-07 00:00:00,Jonathan Giroux (Koltes),Weekly Hour Game Jam - W31 2017,9,0,4,2017-07-31 00:00:00,https://www.itch.io/jam/weekly-hour-game-jam-w31-2017,u,168.0,713,Weekly Hour Game Jam - W31 2017,0,0,1
,2019-10-19 02:00:00,Thoughtquake,TQ Game Jam 1,11,0,4,2019-10-12 02:00:00,https://www.itch.io/jam/tq-game-jam,u,168.0,728,TQ Game Jam 1,0,0,1
,2018-10-22 23:30:00,worzalla||Rosequartzklein,Game Design and Development UW-Madison Game Jam,10,0,4,2018-10-15 23:30:00,https://www.itch.io/jam/gddjam,u,168.0,1373,Game Design and Development UW-Madison Game Jam,1,0,2
,2016-06-03 23:00:00,Breogán Hackett,Digital Dumpster 2016,17,0,4,2016-05-27 23:00:00,https://www.itch.io/jam/digital-dumpster,u,168.0,2452,Digital Dumpster 2016,0,0,1
,2019-10-17 07:00:00,m0dE,2D Multiplayer Game Jam using modd.io,71,0,4,2019-10-10 07:00:00,https://www.itch.io/jam/2d-multiplayer-game-jam-using-moddio,u,168.0,2039,2D Multiplayer Game Jam using modd.io,0,0,1
,2018-08-06 18:00:00,tdelarosa723,Optical Jam #7,17,0,4,2018-07-30 17:00:00,https://www.itch.io/jam/optical-jam-7,u,169.0,1653,Optical Jam #7,3,0,1
,2018-11-19 19:10:00,tdelarosa723,Optical Jam #9,14,0,4,2018-11-12 18:00:00,https://www.itch.io/jam/optical-jam-9,u,169.16666666666666,2384,Optical Jam #9,5,0,1
,2016-08-06 02:59:59,Ticolol,CampJam 2016,7,0,4,2016-07-29 21:00:00,https://www.itch.io/jam/campjam-2016,u,173.99972222222223,469,CampJam 2016,0,0,1
,2017-03-15 12:59:59,Ham,Ham Jam 2: Cake,15,0,4,2017-03-08 01:00:00,https://www.itch.io/jam/ham-jam-2-cake,u,179.99972222222223,1315,Ham Jam 2: Cake,0,0,1
,2018-09-29 07:00:00,jmas,Angel Jam,13,0,4,2018-09-21 07:00:00,https://www.itch.io/jam/angel-jam,u,192.0,206,Angel Jam,1,0,1
,2017-09-02 19:59:59,Assimby||QaziTV,Qazi Jam 10,9,0,4,2017-08-25 19:00:00,https://www.itch.io/jam/qazijam10,u,192.99972222222223,2247,Qazi Jam 10,0,0,2
,2017-04-30 20:00:00,ZumbiGordo||MatheusCunegato,3ª Game Jam Santa Maria,11,0,4,2017-04-21 18:00:00,https://www.itch.io/jam/3gjsm,u,218.0,1041,3ª Game Jam Santa Maria,0,0,2
,2019-04-01 02:59:00,baioc,UFSC Game Jam 2,10,0,4,2019-03-22 22:00:00,https://www.itch.io/jam/ufsc-game-jam-2,u,220.98333333333332,3773,UFSC Game Jam 2,3,0,1
,2018-11-19 04:59:59,CUGameDev,Fire,6,0,4,2018-11-09 23:00:00,https://www.itch.io/jam/fire,u,221.99972222222223,1536,Fire,0,0,1
,2017-05-01 22:00:00,Scott Doxey,Purple Monkey Game Jam April 2017,16,0,4,2017-04-22 13:00:00,https://www.itch.io/jam/purple-monkey-game-jam-april-2017,u,225.0,424,Purple Monkey Game Jam April 2017,0,0,1
,2016-08-15 13:00:00,Studio Thumpy Puppy||Kelsey,Enbyjam,30,0,4,2016-08-06 01:00:00,https://www.itch.io/jam/enbyjam,u,228.0,3034,Enbyjam,0,0,2
,2019-10-21 06:00:00,Waltzing.3DataX,Waltzing Game Jam 2,10,0,4,2019-10-11 06:00:00,https://www.itch.io/jam/waltzing-game-jam-2,u,240.0,4860,Waltzing Game Jam 2,4,0,1
,2019-10-01 12:59:59,Autofire,Top Secret Zolaire Farewell Group Jam,7,0,4,2019-09-21 07:00:00,https://www.itch.io/jam/top-secret-zolaire-farewell-group-jam,u,245.99972222222223,931,Top Secret Zolaire Farewell Group Jam,0,0,1
,2019-10-27 13:00:00,Bitgem 3D,Bitgem Game Jam #11,5,0,4,2019-10-15 13:00:00,https://www.itch.io/jam/bitgem-game-jam-oct-19,u,288.0,900,Bitgem Game Jam #11,0,0,1
,2017-11-30 06:00:00,hyperscope,Winnipeg Winter Game Jam,6,0,4,2017-11-17 06:00:00,https://www.itch.io/jam/winnipeg-winter-game-jam,u,312.0,918,Winnipeg Winter Game Jam,1,0,1
,2018-11-15 23:00:00,enibolas,Bitsy Jam at PLAY18,7,0,4,2018-11-02 23:00:00,https://www.itch.io/jam/bitsy-jam-at-play18,u,312.0,0,Bitsy Jam at PLAY18,0,0,1
,2017-01-01 07:59:59,JustKay,Holiday Rainbow Jam,25,0,4,2016-12-18 08:00:00,https://www.itch.io/jam/holidayrainbowjam,u,335.9997222222222,2532,Holiday Rainbow Jam,0,0,1
,2018-09-14 16:00:00,dexterdeluxe,JamIsland @Schmiede #NoPlan 2018,5,0,4,2018-08-31 10:00:00,https://www.itch.io/jam/schmiede-2018-jam-island,u,342.0,818,JamIsland @Schmiede #NoPlan 2018,0,0,1
,2018-09-19 02:07:07,SeasonedSandwich,The Back to School Game Jam,40,0,4,2018-09-04 14:07:07,https://www.itch.io/jam/the-back-to-school-game-jam,u,348.0,914,The Back to School Game Jam,1,0,1
,2017-05-24 00:00:00,PhillyGameMechanics,Work Jam,8,0,4,2017-05-09 04:00:00,https://www.itch.io/jam/work-jam,u,356.0,811,Work Jam,0,0,1
,2015-10-03 14:00:00,Elisée,Fantastic Game Jam,4,0,4,2015-09-18 16:00:00,https://www.itch.io/jam/fantastic-game-jam,u,358.0,660,Fantastic Game Jam,0,0,1
,2016-03-18 03:59:00,PhillyGameMechanics||jakeo||Camden,Frenemy,4,0,4,2016-03-03 05:00:00,https://www.itch.io/jam/frenemy,u,358.98333333333335,1415,Frenemy,0,0,3
,2017-03-03 04:59:59,Robot Face,Procrastination Jam,10,0,4,2017-02-16 05:00:00,https://www.itch.io/jam/procrastinationjam2017,u,359.9997222222222,780,Procrastination Jam,0,0,1
,2019-04-30 04:00:00,Super8BitRafa,A Game A Day JAM,9,0,4,2019-04-15 04:00:00,https://www.itch.io/jam/a-game-a-day-jam,u,360.0,1647,A Game A Day JAM,0,0,1
,2019-09-02 03:59:59,Jacqueline Bryk,Met Open Access Jam,27,0,4,2019-08-17 13:55:25,https://www.itch.io/jam/metropolitan-museum-of-art-jam,u,374.0761111111111,1152,Met Open Access Jam,0,0,1
,2017-06-04 22:00:00,spacefaerie,Iyashikei / healing jam,7,0,4,2017-05-18 22:00:00,https://www.itch.io/jam/healing-jam,u,408.0,702,Iyashikei / healing jam,0,0,1
,2019-08-21 17:00:00,BrodyAbroad,Monthly Game Jam #1,27,0,4,2019-08-01 17:00:00,https://www.itch.io/jam/monthly-game-jam-1,u,480.0,1241,Monthly Game Jam #1,0,0,1
,2016-12-21 23:00:00,gameimpact,Impact Jam PK,3,0,4,2016-12-01 23:00:00,https://www.itch.io/jam/impactjampk,u,480.0,351,Impact Jam PK,0,0,1
,2019-10-01 03:00:00,Kirt Dankmyer,Echoes of Earth 2019-B,17,0,4,2019-09-09 05:00:00,https://www.itch.io/jam/echoes-of-earth-2019-b,u,526.0,1590,Echoes of Earth 2019-B,0,0,1
,2018-12-31 00:00:00,whykay,Dublin GameCraft: A gamejam yule never forget!,7,0,4,2018-12-08 09:30:00,https://www.itch.io/jam/dublin-gamecraft-a-gamejam-yule-never-forget,u,542.5,2981,Dublin GameCraft: A gamejam yule never forget!,0,0,1
