jam_desc_len,jam_name,jam_no_illustrations,jam_no_videos,jam_url
332,Life Jam,0,0,https://www.itch.io/jam/life-jam
3032,Game Jam 4 Weekend #12,0,0,https://www.itch.io/jam/gj4w12
1849,Nica Jam #2,7,0,https://www.itch.io/jam/nica-jam-2
517,Proud to be - Game Jam 2019,1,0,https://www.itch.io/jam/proud-to-be-game-jam-2019
439,AREA 51 GameDevMotivation jam #2,0,0,https://www.itch.io/jam/area-51-gamedevmotivation-jam-2
755,Aesthetic Safari Game Jam!,1,0,https://www.itch.io/jam/aesthetic-safari-game-jam
1165,🎵SUMMER JAMS🎵 Jam,0,0,https://www.itch.io/jam/summer-jams-jam
317,Not a Game Jam,0,0,https://www.itch.io/jam/not-a-game-jam
1472,Adventure Creator Jam (unofficial),0,0,https://www.itch.io/jam/adventure-creator-jam-unofficial
432,Juice Jam,0,0,https://www.itch.io/jam/pong-juice
137,ENSFEA PANGPANGCLUB GAMEJAM,2,0,https://www.itch.io/jam/ensfea-pangpangclub-gamejam
929,48 hour game creation challenge,0,0,https://www.itch.io/jam/48-hour-game-creation-challenge
951,Senac - Oficina de Games - GeekWeek 2017,2,0,https://www.itch.io/jam/senac-geekweek-2017
0,🔥 Pica Game Jam (internal),1,0,https://www.itch.io/jam/pica-game-jam-internal
623,Weird Dream Jam!,0,0,https://www.itch.io/jam/dream-jam
89,"Game A Week 5 ""Secret World""",0,0,https://www.itch.io/jam/game-a-week-5
1343,SUPINFO Game Jam 2019,0,0,https://www.itch.io/jam/supinfo-game-jam-2019
1463,Terminal Special Effects,0,0,https://www.itch.io/jam/terminal-special-effects
307,EP Jam #02,1,0,https://www.itch.io/jam/ep-02
911,BayJam 2017,0,0,https://www.itch.io/jam/bayjam-2017
602,Ignite Jam #2 - Not Technically a Platformer,0,0,https://www.itch.io/jam/ignite-jam-2-not-technically-a-platformer
172,OC Tilted Game Jam 13,1,0,https://www.itch.io/jam/oc-tilted-game-jam-13
28,OC Tilted Game Jam #12,1,0,https://www.itch.io/jam/tilted-game-jam-12
341,Rhythm Game Jam,0,0,https://www.itch.io/jam/rhythm-game-jam
669,6 Hour Spooky Jam 2019,1,0,https://www.itch.io/jam/6-hour-spooky-jam-2019
640,Weekend Development Madness!,0,0,https://www.itch.io/jam/weekend-development-madness
877,Odd Weekend Game Jam 22,1,0,https://www.itch.io/jam/odd-weekend-game-jam-22
472,Potato Jam,0,0,https://www.itch.io/jam/potatojam2018
196,EasyToon Jam,0,0,https://www.itch.io/jam/easytoon-jam
575,Rijv Mini Bitsy Jam,0,0,https://www.itch.io/jam/rijv-mini-bitsy-jam
1826,GameJam HueHueBr #2,3,0,https://www.itch.io/jam/gamejamhuehuebr2
21,KSU Amateur Game Jam 2018,0,0,https://www.itch.io/jam/ksu-amateur-game-jam-2018
96,#24HourGameJam,0,0,https://www.itch.io/jam/24hourgamejam
120,The dorito game jam,0,0,https://www.itch.io/jam/thedoritojam
3754,ECTOCOMP: Le Grand Guignol (Español),0,0,https://www.itch.io/jam/ectocomp17lgg-sp
172,"Game A Week 9 ""Decay""",0,0,https://www.itch.io/jam/game-a-week-09
660,Fantastic Game Jam,0,0,https://www.itch.io/jam/fantastic-game-jam
831,the random jam,0,0,https://www.itch.io/jam/the-rando-jam
687,Orichalcos,0,0,https://www.itch.io/jam/orchi
25,Toca Boca Game Jam,0,0,https://www.itch.io/jam/toca-boca
221,Stun Jam 2016,1,0,https://www.itch.io/jam/stun-jam-2016
350,VGDC Winter Break 2018 Jam,0,0,https://www.itch.io/jam/winter-break-jam
953,JotaDê Jam Semanal #4,0,0,https://www.itch.io/jam/jdjam4
2012,October Rainbow Jam,0,0,https://www.itch.io/jam/october-rainbow-jam
587,EduJam,0,0,https://www.itch.io/jam/edujam
1609,Android Live Wallpaper Jam,0,0,https://www.itch.io/jam/android-live-wallpaper-jam
237,The unknown jam,0,0,https://www.itch.io/jam/the-unknown-jam
0,The Glitch,1,0,https://www.itch.io/jam/the-glitch
3028,Game Jam 4 Weekend #13,0,0,https://www.itch.io/jam/gj4w13
1593,"Chronicles GameDev Challenge, Week 14",0,0,https://www.itch.io/jam/chronicles-gamedev-challenge-week-14
894,Even Week Long Game Jam #1,1,0,https://www.itch.io/jam/even-week-long-game-jam-1
744,5DGame,0,0,https://www.itch.io/jam/5dg
345,IGDA Becker Chapter Halloween Jam 2017,0,0,https://www.itch.io/jam/becker-igda-spoopy-jam
801,Weekend infinite runner jam #2,0,0,https://www.itch.io/jam/weekend-infinite-runner-jam
532,8x8  Jam,7,0,https://www.itch.io/jam/8-x-8-jam
1592,"Chronicles GameDev Challenge, Week 13",0,0,https://www.itch.io/jam/chronicles-gamedev-challenge-week-13
360,The Superhero Game Jam!,0,0,https://www.itch.io/jam/the-superhero-game-jam
324,MM552 Game Jam #1,0,0,https://www.itch.io/jam/mm552-game-jam-1
1940,Galway Game Jam 14 - Care,0,0,https://www.itch.io/jam/galwaygamejam14
976,Weekly Rainbow Jam - Week 7,0,0,https://www.itch.io/jam/weekly-rainbow-jam-week-7
525,LibGDX Jam - April 2019,0,0,https://www.itch.io/jam/libgdx-jam
697,Even Weekend Game Jam 7,1,0,https://www.itch.io/jam/even-weekend-game-jam-7
333,EP JAM #03,1,0,https://www.itch.io/jam/ep-03
1760,Trijam #25 - Do you dare to try?,0,1,https://www.itch.io/jam/trijam-25
992,Retro Remake Challenge Love2D,0,2,https://www.itch.io/jam/retro-remake-challenge
122,OC Tilted Game Jam 15,1,0,https://www.itch.io/jam/oc-tilted-game-jam-15
1742,Bitforest Game Riff at Eugene Public Library,0,0,https://www.itch.io/jam/bitforest-game-riff
1349,NotMoeJam #4 - Tunnels,0,0,https://www.itch.io/jam/notmoejam-4
1592,Fak'ugesi Cross Sector Game Jam,0,0,https://www.itch.io/jam/fakugesi-cross-sector
2931,Game Jam 4 Weekend #10,0,0,https://www.itch.io/jam/gj4w10
980,Sketch Jam,1,0,https://www.itch.io/jam/sketch-jam
988,Jam Spread,0,0,https://www.itch.io/jam/jam-spread
237,30 to 50 Feral Hogs (Game Jam),0,0,https://www.itch.io/jam/30-to-50-feral-hogs
870,Pun Jam 2016,0,0,https://www.itch.io/jam/pun-jam
530,Game Jam Monthly - February 2019,0,0,https://www.itch.io/jam/game-jam-monthly-february-2019
416,PNGE jam - Processing No Game Engine jam #06,0,0,https://www.itch.io/jam/pnge06
664,Isolation Game Jam 2016,0,0,https://www.itch.io/jam/isolation-game-jam-2016
1924,Game Jam huehueBR #1,3,0,https://www.itch.io/jam/gamejamhuehuebr1
1974,49er Game Jam Spring 2019,0,0,https://www.itch.io/jam/49ergamejamsp2019
343,Frontin Ludens 2018,0,0,https://www.itch.io/jam/frontinludens2018
337,Endless Jam 2,0,0,https://www.itch.io/jam/endless-jam-2
1077,GameJamMallorca2019,0,0,https://www.itch.io/jam/gamejammallorca2019
2471,Asset Market Jam,0,0,https://www.itch.io/jam/asset-market-jam
777,Odd Weekend Game Jam 20,1,0,https://www.itch.io/jam/odd-weekend-game-jam-20
402,Hidden Game GameDevMotivation jam #3,0,0,https://www.itch.io/jam/hidden-game
325,Classic Game Jam,0,0,https://www.itch.io/jam/classicjam
900,Bitgem Game Jam #11,0,0,https://www.itch.io/jam/bitgem-game-jam-oct-19
682,Late Game,0,0,https://www.itch.io/jam/late-game-jam
747,Love of Color,0,0,https://www.itch.io/jam/love-of-color
400,Trent Game Jam #1,0,0,https://www.itch.io/jam/tgdc-1
691,Even Weekend Game Jam 6,1,0,https://www.itch.io/jam/even-weekend-game-jam-6
1331,Winnipeg Library Jam/LD36,0,0,https://www.itch.io/jam/winnipeg-library-jam-ld36
598,Jam Jam!,0,0,https://www.itch.io/jam/jam-gamejam
80,PewDiePie Game Jam,0,0,https://www.itch.io/jam/pewdiepie-game-jam-2k19
38,EKU IGDA Game Jam,0,0,https://www.itch.io/jam/eku-igda-game-jam
2342,Game Jam 4 Weekend #6,0,0,https://www.itch.io/jam/gj4w6
94,Hytten,0,0,https://www.itch.io/jam/hytten
529,PNGE jam - Processing No Game Engine jam #05,0,0,https://www.itch.io/jam/pnge05
145,co-op bundle jam,0,0,https://www.itch.io/jam/co-op-jam
2511,Cowlapse jam,0,0,https://www.itch.io/jam/cowlapse-jam-2018
340,An Ordinary Game Jam,0,0,https://www.itch.io/jam/an-ordinary-game-jam
991,🦆 QuackJam,0,0,https://www.itch.io/jam/quackjam
756,FPS Mini Jam Before And After,0,0,https://www.itch.io/jam/fps-before-and-after
789,Eurovision Jam Along 2019,0,0,https://www.itch.io/jam/eurovision-jam-along
1180,Game Jam Francophone Episode 3,3,0,https://www.itch.io/jam/gamejam-francophone-episode-3
378,Royalty Free Lobster Jam,1,0,https://www.itch.io/jam/royalty-free-lobster-jam
320,Flappy Bird Clones,0,0,https://www.itch.io/jam/flappy-bird-clones
634,Perspective Jam,0,0,https://www.itch.io/jam/perspective-jam
0,Aurora SIEGE Submissions 2018,0,0,https://www.itch.io/jam/agdcsiege
2721,الجزء الثاني,0,0,https://www.itch.io/jam/sequel
3242,THE MEGA GAMECRAFT SHOWDOWN,0,0,https://www.itch.io/jam/the-mega-gamecraft-showdown
585,PNGE jam - Processing No Game Engine jam #03,0,0,https://www.itch.io/jam/pnge03
546,Little People Game Jam #2,0,0,https://www.itch.io/jam/little-people-game-jam-2
618,W3 Game Jam (y18w41),0,0,https://www.itch.io/jam/w3-game-jam-y18w41
770,4 Hour Jam #1,0,0,https://www.itch.io/jam/4hourjam
667,W3 Game Jam (y18w39),0,0,https://www.itch.io/jam/w3-game-jam
0,DT508 Review Week gamejam 2018,0,0,https://www.itch.io/jam/dt508-review-week-gamejam
0,No Screen Jam,0,0,https://www.itch.io/jam/no-screen-jam
616,W3 Game Jam (y18w44),0,0,https://www.itch.io/jam/w3-game-jam-y18w44
1231,Merged Festivities : 1,0,0,https://www.itch.io/jam/mergedfestivities1
818,JamIsland @Schmiede #NoPlan 2018,0,0,https://www.itch.io/jam/schmiede-2018-jam-island
230,babycastles flickgame jam,0,1,https://www.itch.io/jam/babycastles-flickgame-jam
317,Themed Nonsense,0,0,https://www.itch.io/jam/themed-nonsense
719,Default Choice Monthly Jam #2,1,0,https://www.itch.io/jam/default-choice-monthly-jam-2
208,GameMaker: Studio 2 - Game Jam,0,0,https://www.itch.io/jam/gm2jam
39,Game Anglia Network NoMoon Week 4 Jam,0,0,https://www.itch.io/jam/game-anglia-network-nomoon-week-4-jam
345,Idea Jam,0,0,https://www.itch.io/jam/idea-jam
6141,JAMHR - Todos somos migrantes...,1,0,https://www.itch.io/jam/todos-somos-migrantes
122,Games & Devs Game Jam!,0,0,https://www.itch.io/jam/games-devs-game-jam
0,Playing God,0,0,https://www.itch.io/jam/playing-god
3352,Make Indie Games: 2º Game Jam Educ,0,0,https://www.itch.io/jam/game-jam-educ2
3158,9 Day Boss Rush Jam!,0,0,https://www.itch.io/jam/9-day-boss-rush-jam
1164,Sandwich's Spoopy Jam Week #3,0,0,https://www.itch.io/jam/sandwichs-spoopy-jam-week-3
655,Isolation Game Jam 2018,0,0,https://www.itch.io/jam/isolation-game-jam-2018
0,PixelBit's YouTube Game Jam,0,0,https://www.itch.io/jam/pixelbits-youtube-game-jam
1430,Neverwinter Nights Modjam,0,0,https://www.itch.io/jam/nwnmodjam
228,Stun Jam 2018,0,0,https://www.itch.io/jam/stun-jam-2018
335,SITC Dungeons & Cities Game Jam,0,0,https://www.itch.io/jam/sitc-dungeons-cities-game-jam
1043,Controller Jam - Retrocade Media,0,0,https://www.itch.io/jam/controller-jam
280,Code Liberation V&A Workshop Fall 2016,0,0,https://www.itch.io/jam/code-liberation-va-workshop-fall-2016
1390,The Final Jam,0,0,https://www.itch.io/jam/the-final-jam
681,ZFX-Action XVI,0,0,https://www.itch.io/jam/zfx-action-xvi
1367,Jammy Jam | Weekly #2,0,0,https://www.itch.io/jam/jammy-jam-weekly-2
54,I Game Jam - Módulo,0,0,https://www.itch.io/jam/i-game-jam-modulo
911,KC Mini Game Jam #01,0,0,https://www.itch.io/jam/kc-game-jam-01
124,EnterJam,0,0,https://www.itch.io/jam/entjam
1707,NerdJam #1,0,0,https://www.itch.io/jam/nerdjam
113,2018 Bawgames Con,0,0,https://www.itch.io/jam/2018-bawgames-con
610,Odd Weekend Game Jam,0,0,https://www.itch.io/jam/odd-weekend-game-jam
5396,Galway Game Jam 9,0,0,https://www.itch.io/jam/galway-game-jam-9
386,Super Villain Jam,0,0,https://www.itch.io/jam/super-jam
161,Creepfest,0,0,https://www.itch.io/jam/creepfest-game-jam
198,Luviduvy Game Jam,0,0,https://www.itch.io/jam/luviduvy-game-jam
91,OC Tilted Game Jam March 2108,1,2,https://www.itch.io/jam/oc-tilted-game-jam-march-2018
5677,The daily GDC Game Jam,0,0,https://www.itch.io/jam/the-daily-gdc-game-jam
386,GLASS2015 3rd week jam,0,0,https://www.itch.io/jam/glassweekjam2015
394,Burgers 'N' Fries Jam I,0,0,https://www.itch.io/jam/burgers-n-fries-jam-1
923,Help Hope Hear Jam,0,0,https://www.itch.io/jam/help-hope-hear-jam
421,Hackathon Hub GameJam,0,0,https://www.itch.io/jam/hackathon-hub-gamejam
407,Weird Horror Jam,0,0,https://www.itch.io/jam/weird-horror-jam
461,Monthly 48-Hour Game Jam,0,0,https://www.itch.io/jam/monthly-24-hour-game-jam-
155,Game Impact Jam @GEC 2017,0,0,https://www.itch.io/jam/game-impact-jam-gec-2017
275,Ultimate Update Game Jam,0,0,https://www.itch.io/jam/ultimate-update-game-jam
1502,Drug Jam,0,0,https://www.itch.io/jam/dj72
1609,Digital Spring Jam 2018,0,0,https://www.itch.io/jam/digital-spring-jam-2018
107,OC Tilted Game Jam February 2018,1,2,https://www.itch.io/jam/oc-tilted-game-jam-february-2018
572,Game Jam Takahashi 2017,1,0,https://www.itch.io/jam/game-jam-takahashi-2017
1637,0h Jam Hitbox Makers,2,0,https://www.itch.io/jam/0h-jam-hitbox-makers
111,3rd Annual Chico Jam,0,0,https://www.itch.io/jam/3rd-annual-chico-jam
232,"Italian Game Jam ""Christmas Special""",0,0,https://www.itch.io/jam/italian-game-jam-christmas-special
545,Marvelous Monthly Jam #2,0,0,https://www.itch.io/jam/marvelous-monthly-jam-2
1727,The Bournemouth Story Jam,1,0,https://www.itch.io/jam/the-bournemouth-story-jam
1250,Esoteric Hello World! Jam 2017,0,0,https://www.itch.io/jam/hello-world
638,Unique Confrontations Gamejam,1,0,https://www.itch.io/jam/unique-confrontations
471,Pure.JS,0,0,https://www.itch.io/jam/purejs2
935,Beast Jam,0,0,https://www.itch.io/jam/beast-jam
171,JustPlayGames' Survival Challenge,0,0,https://www.itch.io/jam/survival-challenge
1008,Black History Month Jam 2019,0,0,https://www.itch.io/jam/black-history-month-jam-2019
2093,Eclipse ORPG Contest,1,0,https://www.itch.io/jam/eclipse-orpg-contest
564,"Pembroke Dock Game Jam (Wales, UK)",0,0,https://www.itch.io/jam/pdgamejam2016
785,Profit Jam 2019,0,0,https://www.itch.io/jam/profit-jam-2019
918,Winnipeg Winter Game Jam,1,0,https://www.itch.io/jam/winnipeg-winter-game-jam
59,Q'uk'umatz Game Jam,0,0,https://www.itch.io/jam/qukumatz-game-jam
1128,Art Design Kompet (for graphic designers) #2,2,0,https://www.itch.io/jam/art-design-kompet
936,Odd Weekend Xmas,1,0,https://www.itch.io/jam/odd-weekend-xmas
1725,Trijam #28 Do you dare to try?,0,1,https://www.itch.io/jam/trijam-28
2016,September Rainbow Jam,0,0,https://www.itch.io/jam/september-rainbow-jam
951,Couch Games in Stop Motion,0,0,https://www.itch.io/jam/coach-games-stop-motion-2019
898,Weekly Rainbow Jam - Week 3,0,0,https://www.itch.io/jam/weekly-rainbow-jam-week-3
411,Sunshine Game Jam,0,0,https://www.itch.io/jam/sunshine-game-jam
154,Turn-Based Game Jam,0,0,https://www.itch.io/jam/turn-based-game-jam
51,DT508- Storyteller,0,0,https://www.itch.io/jam/dt508dst
583,"1 Day, 50 Lines",0,0,https://www.itch.io/jam/50-lines
198,#QueerDH 2018,0,0,https://www.itch.io/jam/queerdh-2018
528,ADDON Jam 2017,1,0,https://www.itch.io/jam/addon-jam-2017
1318,Ham Jam 1: Dungeon,0,0,https://www.itch.io/jam/ham-jam-dungeon
797,Movie Jam,0,0,https://www.itch.io/jam/movie-jam
1553,Game Jam Takahashi 2018,0,0,https://www.itch.io/jam/game-jam-takahashi-2018
671,Prototype Game Jam 48h! (#PrototypeGameJam),0,0,https://www.itch.io/jam/prototype-jam-48h
693,Puzzle Game Jam,0,0,https://www.itch.io/jam/corwyns-puzzles
1257,"Quimeras, monstruos y lo biológicamente alterado",1,0,https://www.itch.io/jam/quimeras-monstruos-y-lo-biologicamente-alterado
378,Summer Rain - Browser Game,0,2,https://www.itch.io/jam/summer-rain
1212,Trijam: The supernatural end,0,0,https://www.itch.io/jam/trijam-the-supernatural-end
183,72LezGameJam#2,0,0,https://www.itch.io/jam/72lezgamejam2
222,Panic at the Game Jam!,0,0,https://www.itch.io/jam/panic-at-the-game-jam
449,Queer Zine Jam: IDENTITY,0,0,https://www.itch.io/jam/queer-zine-jam-id
532,Saturday Jam Live,0,1,https://www.itch.io/jam/saturday-jam-live
1059,Un Juego al mes - Sombras Y juegos basados en Películas,0,0,https://www.itch.io/jam/reto-indie-marzo
746,Get Well Soon Jam,0,0,https://www.itch.io/jam/get-well-soon-jam
192,the humble bumble,0,0,https://www.itch.io/jam/humble-bumble
553,Default choice Monthly Jam #1,1,0,https://www.itch.io/jam/default-choice-monthly-jam
660,Melody Jam,0,0,https://www.itch.io/jam/melody-jam
422,SAE Brisbane Games - Studio 1 - 18T2 - Wherefore Art Thou?,0,0,https://www.itch.io/jam/sae-brisbane-games-studio-1-18t2-wherefore-art-thou
3601,I Don't Get It Jam,0,0,https://www.itch.io/jam/i-dont-get-it-jam
1027,"Un juego al mes - ""Desierto"" y ""Este juego te odia"".",0,0,https://www.itch.io/jam/retoindieabril
754,Even Weekend Game Jam 2 + Mini Jam,1,0,https://www.itch.io/jam/even-weekend-game-jam-2
699,The Knight of Communism Jam,0,0,https://www.itch.io/jam/incorporate-a-knight-communism
2885,Dog Jam,0,0,https://www.itch.io/jam/dog-jam-unicornpirates
971,T2S-Jam! (Time to Scare!),0,0,https://www.itch.io/jam/t2s-jam-time-to-scare
3522,8bits JAM,2,0,https://www.itch.io/jam/8bits-jam
0,Weirded Out Game Jam,0,0,https://www.itch.io/jam/weirdedout-game-jam
1536,[Free] [Hardcore] [Questing] [Any Genre],0,0,https://www.itch.io/jam/free-hardcore-questing-any-genre
733,"IGDA ASU Game Jam - ""Look Out for that Thing!""",0,0,https://www.itch.io/jam/igda-asu-game-jam
1900,July Rainbow Jam 2018,0,0,https://www.itch.io/jam/july-rainbow-jam-2018
548,Square Jam,0,0,https://www.itch.io/jam/square-jam
331,NexZen Studios GDevelop Jam,0,0,https://www.itch.io/jam/nexzen-studios-gdevelop-jam
788,Pixel Art Challenge,0,0,https://www.itch.io/jam/pixel-art-challenge
285,Okey Jam,0,0,https://www.itch.io/jam/okey-jam
1279,Manti's Birthday Game Jam,1,0,https://www.itch.io/jam/manti-jam
1925,DevSoc York Halloween Competition 2017,0,0,https://www.itch.io/jam/devsoc-york-halloween-competition-2017
638,UFT Game Jam #1,0,0,https://www.itch.io/jam/uft-game-jam-1
3921,The Great Ham Jam,0,0,https://www.itch.io/jam/the-great-ham-jam
1323,Leakforums.co - Low Poly Jam - Win a VIP Membership!,0,0,https://www.itch.io/jam/leakforumsco-jam-win-a-vip-membership
239,Lamar ACM Game Jam,0,0,https://www.itch.io/jam/lamar-acm-game-jam
1261,ACM: Spooky Game Jam,1,1,https://www.itch.io/jam/acm-spooky-game-jam-
0,Newbies and Vets Game Jam 2018,0,0,https://www.itch.io/jam/newbies-and-vets-game-jam-2018
248,Java game jam,0,0,https://www.itch.io/jam/java-game-jam
0,6 Hour Jam 2017,0,0,https://www.itch.io/jam/6-hour-jam-2017
185,OC Tilted Game Jam 17,1,0,https://www.itch.io/jam/oc-tilted-game-jam
317,Retro Jam,1,0,https://www.itch.io/jam/retro-jam-is-cool
1319,Rush24,0,0,https://www.itch.io/jam/rush24
669,6 Hour Spooky Jam 2018,1,0,https://www.itch.io/jam/6-hour-spooky-jam-2018
229,A.I. Game Jam,0,0,https://www.itch.io/jam/ai-cool-game-jam
1507,Canada's 150th - Game Jam,0,0,https://www.itch.io/jam/canada150game
0,Light and Dark,0,0,https://www.itch.io/jam/light-and-dark
801,Break the Box Jam,0,0,https://www.itch.io/jam/break-the-box-defy-expectations
351,Spooky Game Jam 2019,0,0,https://www.itch.io/jam/spooky-game-jam-2019
856,Cyclops Jam,0,0,https://www.itch.io/jam/cyclops-jam
205,Game Maker Jam: 2016,0,0,https://www.itch.io/jam/game-maker-jam-2016
1225,Survive the Game Jam 1,0,0,https://www.itch.io/jam/survivegamejam1
747,1º Concurso Desarrollo de Videojuegos ADEVI,2,0,https://www.itch.io/jam/concurso-desarrollo-videojuegos
1002,Games for the Many Manchester,0,0,https://www.itch.io/jam/games-for-the-many-manchester
1587,"Chronicles GameDev Challenge, Week 7",0,0,https://www.itch.io/jam/chronicles-gamedev-challenge-week-7
820,GoreJam - Month 1,0,0,https://www.itch.io/jam/gorejam-month-1
1723,Mermelada de mesa 2019,0,0,https://www.itch.io/jam/mermeladademesa
1319,Trijam #8 Do you dare to try?,0,2,https://www.itch.io/jam/trijam-8
1850,Sepermelon Jam,0,0,https://www.itch.io/jam/sepermelon-jam
1021,One Button Local Multiplayer,0,0,https://www.itch.io/jam/one-button-local-multiplayer
1457,"Chronicles GameDev Challenge, Week 5",0,0,https://www.itch.io/jam/chronicles-gamedev-challenge-week-5
1831,Skill Development Jam #1,0,0,https://www.itch.io/jam/skill-dev-jam-1
2890,Limerick GameCraft 2016,0,0,https://www.itch.io/jam/limerick-gamecraft-2016
556,BTG Semester Break Game Jam,0,0,https://www.itch.io/jam/btgjam19
1536,Fire,0,0,https://www.itch.io/jam/fire
1251,Way too Retro Jam #1,0,0,https://www.itch.io/jam/way-too-retro-jam-1
498,Pure.JS,0,0,https://www.itch.io/jam/purejs
1909,Fighting Game Jam,0,0,https://www.itch.io/jam/fighting-game-jam2
501,"""I Barely Survived That Game Jam"" Game Jam",0,0,https://www.itch.io/jam/GRJam
113,#AndroidGameJam2018,0,0,https://www.itch.io/jam/android
1991,Twine RPG Jam,0,0,https://www.itch.io/jam/twine-rpg-jam
1165,Winters End Jam,0,0,https://www.itch.io/jam/the-spring-
465,To the End of the Year Jam,0,0,https://www.itch.io/jam/tey-jam
3031,[FR] Partim 500 numéro 3,0,0,https://www.itch.io/jam/partim-500-an-2018
457,Pure.js,0,0,https://www.itch.io/jam/purejs3
612,Improvement Movement Game Jam 3,1,0,https://www.itch.io/jam/imgamejam3
1379,OA Jam,0,0,https://www.itch.io/jam/oa-jam
269,Steam Jam,0,0,https://www.itch.io/jam/steam-jam
136,AGDG Waifu Jam 2015,0,0,https://www.itch.io/jam/wj2015
689,Card/Board Game Jam 2015,0,0,https://www.itch.io/jam/mjt2015
18,ボイゲジャム 1Day ハッカソン,0,0,https://www.itch.io/jam/voicegamejam1day
202,Make a Game Jam,0,0,https://www.itch.io/jam/make-a-game-jam
