jam_criteria,jam_end_date,jam_host,jam_name_x,jam_no_joined,jam_no_rating,jam_no_submissions,jam_start_date,jam_url,duration,desc_len,jam_name_y,num_imgs,num_vids,num_hosts,popular
,2019-05-21 04:00:00,Darezar of Eledris,"Chronicles GameDev Challenge, Week 7",6,0,2,2019-05-14 04:00:00,https://www.itch.io/jam/chronicles-gamedev-challenge-week-7,168.0,1587,"Chronicles GameDev Challenge, Week 7",0,0,1,No
,2019-05-07 04:00:00,Darezar of Eledris,"Chronicles GameDev Challenge, Week 5",6,0,2,2019-04-30 04:00:00,https://www.itch.io/jam/chronicles-gamedev-challenge-week-5,168.0,1457,"Chronicles GameDev Challenge, Week 5",0,0,1,No
,2019-07-16 04:00:00,Darezar of Eledris,"Chronicles GameDev Challenge, Week 15",12,0,2,2019-07-09 04:00:00,https://www.itch.io/jam/chronicles-gamedev-challenge-week-15,168.0,1572,"Chronicles GameDev Challenge, Week 15",0,0,1,No
,2018-10-07 04:00:00,Knives,W3 Game Jam (y18w40),8,0,2,2018-09-30 04:00:00,https://www.itch.io/jam/w3-game-jam-y18w40,168.0,630,W3 Game Jam (y18w40),0,0,1,No
,2019-07-02 04:00:00,Darezar of Eledris,"Chronicles GameDev Challenge, Week 13",5,0,2,2019-06-25 04:00:00,https://www.itch.io/jam/chronicles-gamedev-challenge-week-13,168.0,1592,"Chronicles GameDev Challenge, Week 13",0,0,1,No
,2018-09-30 04:00:00,Knives,W3 Game Jam (y18w39),5,0,2,2018-09-23 04:00:00,https://www.itch.io/jam/w3-game-jam,168.0,667,W3 Game Jam (y18w39),0,0,1,No
,2019-04-16 14:00:00,kotek900,PNGE jam - Processing No Game Engine jam #06,5,0,2,2019-04-09 14:00:00,https://www.itch.io/jam/pnge06,168.0,416,PNGE jam - Processing No Game Engine jam #06,0,0,1,No
,2019-06-04 04:00:00,Darezar of Eledris,"Chronicles GameDev Challenge, Week 9",8,0,2,2019-05-28 04:00:00,https://www.itch.io/jam/chronicles-gamedev-challenge-week-9,168.0,1581,"Chronicles GameDev Challenge, Week 9",0,0,1,No
,2019-07-09 04:00:00,Darezar of Eledris,"Chronicles GameDev Challenge, Week 14",5,0,2,2019-07-02 04:00:00,https://www.itch.io/jam/chronicles-gamedev-challenge-week-14,168.0,1593,"Chronicles GameDev Challenge, Week 14",0,0,1,No
,2018-06-29 18:00:00,tdelarosa723,Optical Jam #6,23,0,2,2018-06-22 17:00:00,https://www.itch.io/jam/optical-jam-6,169.0,1433,Optical Jam #6,2,0,1,No
,2018-10-13 17:00:00,tdelarosa723,Optical Jam #8,11,0,2,2018-10-06 14:00:00,https://www.itch.io/jam/optical-jam-8,171.0,1742,Optical Jam #8,4,0,1,No
,2017-05-15 13:59:59,Ham,Ham Jam 3: Fable,16,0,2,2017-05-08 02:00:00,https://www.itch.io/jam/ham-jam-3-fable,179.99972222222223,1301,Ham Jam 3: Fable,0,0,1,No
,2017-01-15 12:59:59,Ham,Ham Jam 1: Dungeon,6,0,2,2017-01-08 01:00:00,https://www.itch.io/jam/ham-jam-dungeon,179.99972222222223,1318,Ham Jam 1: Dungeon,0,0,1,No
,2018-12-02 00:00:00,Darren K||Mind Cauldron,Through the Fire and The Games - Last Minute Jam,9,0,2,2018-11-24 00:00:00,https://www.itch.io/jam/last-minute,192.0,401,Through the Fire and The Games - Last Minute Jam,0,0,2,No
,2018-12-04 21:00:00,Feldo,HODUR sound based jam,14,0,2,2018-11-26 21:00:00,https://www.itch.io/jam/hodur-2018,192.0,1644,HODUR sound based jam,1,0,1,No
,2017-04-02 22:59:59,PDGameJam,"Pembroke Dock Beer Jam (Wales, UK)",2,0,2,2017-03-25 10:00:00,https://www.itch.io/jam/pdbeerjam-mar25,204.99972222222223,982,"Pembroke Dock Beer Jam (Wales, UK)",0,0,1,No
,2017-06-28 22:00:00,VisualGames,Pixel Art Challenge,6,0,2,2017-06-19 22:00:00,https://www.itch.io/jam/pixel-art-challenge,216.0,788,Pixel Art Challenge,0,0,1,No
,2019-08-10 07:00:00,Dud3rdude,SCP Jam,15,0,2,2019-07-31 17:34:12,https://www.itch.io/jam/scp-jam,229.43,393,SCP Jam,0,0,1,No
,2019-01-07 04:59:59,Thedrdevin||LexLoco,Even Week Long Game Jam #1,5,0,2,2018-12-28 05:00:00,https://www.itch.io/jam/even-week-long-game-jam-1,239.99972222222223,894,Even Week Long Game Jam #1,1,0,2,No
,2018-12-31 22:59:59,Feldo,Cowlapse jam,5,0,2,2018-12-21 17:00:00,https://www.itch.io/jam/cowlapse-jam-2018,245.99972222222223,2511,Cowlapse jam,0,0,1,No
,2018-01-02 08:00:00,cynicalmonkey,FroJam,15,0,2,2017-12-22 16:00:00,https://www.itch.io/jam/frojam,256.0,780,FroJam,0,0,1,No
,2019-02-26 01:00:00,RipplePoint,MAKE GAME OR KRAWG SQUASH!!,2,0,2,2019-02-15 05:00:00,https://www.itch.io/jam/make-game-or-krawg-squash,260.0,7545,MAKE GAME OR KRAWG SQUASH!!,0,0,1,No
,2017-12-31 07:59:59,JustKay,December Rainbow Jam,33,0,2,2017-12-17 08:00:00,https://www.itch.io/jam/december-rainbow-jam,335.9997222222222,1943,December Rainbow Jam,0,0,1,No
,2017-02-26 07:59:59,JustKay,Hearts Day Rainbow Jam,10,0,2,2017-02-12 08:00:00,https://www.itch.io/jam/hearts-day-rainbow-jam,335.9997222222222,2401,Hearts Day Rainbow Jam,0,0,1,No
,2019-04-26 23:00:00,Maayan||a. fell,EliJam Game Jam,10,0,2,2019-04-12 23:00:00,https://www.itch.io/jam/elijam,336.0,2170,EliJam Game Jam,0,0,2,No
,2019-05-19 22:00:00,Jummit,Craft A World Jam,8,0,2,2019-05-05 22:00:00,https://www.itch.io/jam/craft-a-world-jam,336.0,724,Craft A World Jam,0,0,1,No
,2019-10-18 12:00:00,T-Team,Two Weeks Challenge #1,37,0,2,2019-10-04 12:00:00,https://www.itch.io/jam/two-weeks,336.0,1947,Two Weeks Challenge #1,2,0,1,No
,2016-09-22 14:21:00,Duncan,This Summer Jam,22,0,2,2016-09-08 14:21:00,https://www.itch.io/jam/this-summer-jam,336.0,766,This Summer Jam,0,0,1,No
,2015-05-24 22:00:00,headchant,MUDJAM,3,0,2,2015-05-10 22:00:00,https://www.itch.io/jam/mudjam,336.0,1382,MUDJAM,0,0,1,No
,2016-10-27 16:00:00,GameAWeek,"Game A Week 9 ""Decay""",4,0,2,2016-10-13 16:00:00,https://www.itch.io/jam/game-a-week-09,336.0,172,"Game A Week 9 ""Decay""",0,0,1,No
,2018-11-09 08:00:00,m0dE,$50 Prize - modd.io MMO jam vol.4,12,0,2,2018-10-26 07:00:00,https://www.itch.io/jam/make-mmorpg-in-2-weeks-using-moddio-jam,337.0,1757,$50 Prize - modd.io MMO jam vol.4,0,0,1,No
,2018-04-01 05:59:59,kelpdance,Bullet Bash,14,0,2,2018-03-17 06:00:00,https://www.itch.io/jam/bullet-bash,359.9997222222222,1265,Bullet Bash,0,0,1,No
,2017-03-01 07:59:59,MysteryCorgi,DateMate Jam,57,0,2,2017-02-14 08:00:00,https://www.itch.io/jam/datematejam,359.9997222222222,428,DateMate Jam,0,0,1,No
,2019-07-11 05:59:59,singularity3,Ignite Jam #2 - Not Technically a Platformer,4,0,2,2019-06-26 06:00:00,https://www.itch.io/jam/ignite-jam-2-not-technically-a-platformer,359.9997222222222,602,Ignite Jam #2 - Not Technically a Platformer,0,0,1,No
,2015-11-30 22:59:59,Norad||Mysterarts,Paris Still Jamming,4,0,2,2015-11-15 23:00:00,https://www.itch.io/jam/paris-still-jamming,359.9997222222222,1115,Paris Still Jamming,1,0,2,No
,2018-03-09 07:59:59,b0undarybreaker,Elytra FOSSJam,4,0,2,2018-02-22 08:00:00,https://www.itch.io/jam/elytra-fossjam,359.9997222222222,1568,Elytra FOSSJam,0,0,1,No
,2017-10-12 04:00:00,Groupe Féministe Vidéoludique,Ctrl-Alt-Gfv: Jam de l'Alternative et du Groupe Féministe Vidéoludique,7,0,2,2017-09-27 04:00:00,https://www.itch.io/jam/ctrl-alt-gfv,360.0,3347,Ctrl-Alt-Gfv: Jam de l'Alternative et du Groupe Féministe Vidéoludique,0,0,1,No
,2017-12-02 23:00:00,Mindtricks,Artistic Jam #1,16,0,2,2017-11-16 23:00:00,https://www.itch.io/jam/artistic-jam-1,384.0,1001,Artistic Jam #1,0,0,1,No
,2016-07-25 07:00:00,Dan Player McKinnon,Classic Doom - Map Jam #2,7,0,2,2016-07-09 07:00:00,https://www.itch.io/jam/classic-doom-map-jam-2,384.0,856,Classic Doom - Map Jam #2,0,0,1,No
,2019-09-30 02:59:59,SprintToTheTop,3# Mesa de Papelão,14,0,2,2019-09-09 03:00:00,https://www.itch.io/jam/3-mesa-de-papelo,503.9997222222222,3471,3# Mesa de Papelão,0,0,1,No
,2016-02-03 14:00:00,parityb1t,Spectacle,2,0,2,2016-01-13 14:00:00,https://www.itch.io/jam/spectacle,504.0,475,Spectacle,0,0,1,No
,2018-06-15 13:59:59,SAE Brisbane Games,SAE Brisbane Games - Studio 1 - 18T2 - Wherefore Art Thou?,6,0,2,2018-05-23 14:00:00,https://www.itch.io/jam/sae-brisbane-games-studio-1-18t2-wherefore-art-thou,551.9997222222222,422,SAE Brisbane Games - Studio 1 - 18T2 - Wherefore Art Thou?,0,0,1,No
,2019-01-01 00:00:00,Jofers Games,AGDGS Finish a game this year jam,10,0,2,2018-12-09 00:00:00,https://www.itch.io/jam/agdgs-finish-a-game-this-year-jam,552.0,44,AGDGS Finish a game this year jam,1,0,1,No
,2017-04-12 07:00:00,TheLordofThorns,#Trans-Dimensional,12,0,2,2017-03-16 23:57:56,https://www.itch.io/jam/game-concepts,631.0344444444445,528,#Trans-Dimensional,0,0,1,No
,2018-08-10 07:00:00,Loveship Hypernova,Loveship Hypernova ULTIMATE Jam 2018,8,0,2,2018-07-13 07:00:00,https://www.itch.io/jam/loveship-hypernova-ultimate-jam-2018,672.0,971,Loveship Hypernova ULTIMATE Jam 2018,0,0,1,No
,2019-08-30 18:00:00,89o,BadJam!,13,0,2,2019-08-02 18:00:00,https://www.itch.io/jam/badjam,672.0,728,BadJam!,0,0,1,No
,2018-02-28 00:00:00,Game Dev McGill,Game Jam Monthly - February 2018,3,0,2,2018-01-30 17:00:00,https://www.itch.io/jam/game-jam-monthly-3,679.0,522,Game Jam Monthly - February 2018,0,0,1,No
,2018-03-31 04:00:00,MBG,Spring Has Sprung! Volume 1,14,0,2,2018-03-01 05:00:00,https://www.itch.io/jam/spring-has-sprung,719.0,1105,Spring Has Sprung! Volume 1,0,0,1,No
,2019-07-01 06:59:59,toiletsnakes||KitKatarine||Stealthix,Buddy Jam 7,9,0,2,2019-06-01 07:00:00,https://www.itch.io/jam/buddy-jam-7,719.9997222222222,1951,Buddy Jam 7,0,0,3,No
,2019-03-03 12:00:00,Harry Prebble||Fancy Pigeons||Liv Jeremiah,D&D Character Jam,42,0,2,2019-02-01 12:00:00,https://www.itch.io/jam/dd-character-jam,720.0,345,D&D Character Jam,0,0,3,No
,2015-10-15 07:00:00,csdnerd,Hispanic Heritage Month Game Jam (#HHMJam),4,0,2,2015-09-15 07:00:00,https://www.itch.io/jam/hhmjam15,720.0,3207,Hispanic Heritage Month Game Jam (#HHMJam),0,0,1,No
,2018-07-23 04:00:00,Wheaton High School VMC,The Knight of Communism Jam,6,0,2,2018-06-23 04:00:00,https://www.itch.io/jam/incorporate-a-knight-communism,720.0,699,The Knight of Communism Jam,0,0,1,No
,2019-04-01 06:59:59,toiletsnakes||Magic_Spark||Stealthix,Buddy Jam 4,24,0,2,2019-03-01 08:00:00,https://www.itch.io/jam/buddy-jam-4,742.9997222222222,2112,Buddy Jam 4,0,0,3,No
,2019-08-01 06:59:59,toiletsnakes||KitKatarine||Stealthix,Buddy Jam 8,9,0,2,2019-07-01 07:00:00,https://www.itch.io/jam/buddy-jam-8,743.9997222222222,1963,Buddy Jam 8,0,0,3,No
,2019-06-01 06:59:59,toiletsnakes||KitKatarine||Stealthix,Buddy Jam 6,16,0,2,2019-05-01 07:00:00,https://www.itch.io/jam/buddy-jam-6,743.9997222222222,1948,Buddy Jam 6,0,0,3,No
,2019-01-31 20:00:00,VillageBear,GAME JAMuary 2.0,9,0,2,2018-12-31 20:00:00,https://www.itch.io/jam/2ndgame-jamuary,744.0,3896,GAME JAMuary 2.0,0,1,1,No
,2019-10-03 06:59:59,toiletsnakes||KitKatarine||Stealthix,Buddy Jam 10,12,0,2,2019-09-01 07:00:00,https://www.itch.io/jam/buddy-jam-10,767.9997222222222,2081,Buddy Jam 10,0,0,3,No
,2016-02-13 08:00:00,Chrysoula Tzavelas,Correspondence Jam,9,0,2,2016-01-12 08:00:00,https://www.itch.io/jam/correjam,768.0,789,Correspondence Jam,0,0,1,No
,2015-07-13 03:00:00,BruReale,Dalek Jam,2,0,2,2015-06-11 03:00:00,https://www.itch.io/jam/dalek-jam,768.0,1144,Dalek Jam,0,0,1,No
,2016-11-07 05:00:00,deletedcl,ReJam,40,0,2,2016-10-06 04:00:00,https://www.itch.io/jam/rejam,769.0,666,ReJam,0,0,1,No
,2019-08-01 05:00:00,wazanator||Onarru||OneGameDad,Waypoint Community Jam: 5 Star Creatives 5 Star Jam Times,14,0,2,2019-06-29 05:00:00,https://www.itch.io/jam/waypoint-2019,792.0,5854,Waypoint Community Jam: 5 Star Creatives 5 Star Jam Times,0,0,3,No
,2019-10-09 22:00:00,Game Dev McGill,Game Jam Monthly - September 2019,2,0,2,2019-09-05 04:00:00,https://www.itch.io/jam/game-jam-monthly-september-2019,834.0,527,Game Jam Monthly - September 2019,0,0,1,No
,2019-10-14 14:00:00,Jess Gates,About Bloody Time Jam #2: the menstruation game jam,8,0,2,2019-09-08 23:00:00,https://www.itch.io/jam/about-bloody-time-jam-2-the-menstruation-game-jam,855.0,3932,About Bloody Time Jam #2: the menstruation game jam,0,0,1,No
,2019-09-08 04:00:00,LouisvilleMakesGames,Kentucky Fried Pixels 2019,7,0,2,2019-08-02 04:00:00,https://www.itch.io/jam/kentucky-fried-pixels-2019,888.0,3044,Kentucky Fried Pixels 2019,0,0,1,No
,2019-07-08 06:59:59,Eugene Public Library,Bitforest Game Riff at Eugene Public Library,5,0,2,2019-05-25 07:00:00,https://www.itch.io/jam/bitforest-game-riff,1055.9997222222223,1742,Bitforest Game Riff at Eugene Public Library,0,0,1,No
,2019-02-14 06:00:00,RomieTears,Fambruary 14th Jam,20,0,2,2019-01-01 06:00:00,https://www.itch.io/jam/fambruary-14th-jam,1056.0,1759,Fambruary 14th Jam,0,0,1,No
,2017-01-31 00:00:00,phoenixperry,Code Liberation V&A Workshop Fall 2016,5,0,2,2016-12-15 00:00:00,https://www.itch.io/jam/code-liberation-va-workshop-fall-2016,1128.0,280,Code Liberation V&A Workshop Fall 2016,0,0,1,No
,2019-07-30 21:00:00,Linnu,Clone a game and do it better - /agdg/ Jam,16,0,2,2019-06-13 12:57:35,https://www.itch.io/jam/agdg-jam-2019-summer,1136.0402777777779,109,Clone a game and do it better - /agdg/ Jam,0,0,1,No
,2019-08-07 06:59:59,Gedig,r/roguelikedev Summer Tutorial Jam,11,0,2,2019-06-18 07:00:00,https://www.itch.io/jam/roguelike,1199.9997222222223,1256,r/roguelikedev Summer Tutorial Jam,0,0,1,No
,2019-09-30 04:00:00,Orion Studios,Infinite Studio Jam 2019-1,10,1,2,2019-08-06 04:00:00,https://www.itch.io/jam/infinite-studio-2019-1,1320.0,780,Infinite Studio Jam 2019-1,1,0,1,No
,2019-03-02 20:00:00,Flandre,Hypnosis/Mind Control Jam,35,0,2,2019-01-05 20:00:20,https://www.itch.io/jam/hypnosismind-control-jam,1343.9944444444445,1533,Hypnosis/Mind Control Jam,0,0,1,No
,2016-02-01 00:00:00,AngryDinosaur,ZX Sequel Jam,3,0,2,2015-12-03 00:00:00,https://www.itch.io/jam/zx-sequel-jam,1440.0,1109,ZX Sequel Jam,0,0,1,No
,2016-07-05 04:00:00,Hyacinth Nil,Pun Jam 2016,5,0,2,2016-05-05 13:30:00,https://www.itch.io/jam/pun-jam,1454.5,870,Pun Jam 2016,0,0,1,No
,2019-02-15 06:00:00,Balloon Co. [gaming division],The Balloon Co Reverse Exploitation Anti-Contest JAM,4,0,2,2018-12-15 06:00:00,https://www.itch.io/jam/bc20182019,1488.0,2138,The Balloon Co Reverse Exploitation Anti-Contest JAM,0,0,1,No
,2016-07-28 21:00:00,verity v. lee,Discworld Open Jam,25,0,2,2016-05-08 11:31:38,https://www.itch.io/jam/discworld-open-jam,1953.4727777777778,500,Discworld Open Jam,0,0,1,No
,2018-08-20 05:00:00,Pix,PixelBit's YouTube Game Jam,5,0,2,2018-05-19 05:00:00,https://www.itch.io/jam/pixelbits-youtube-game-jam,2232.0,0,PixelBit's YouTube Game Jam,0,0,1,No
,2017-04-22 19:00:00,Sarofer Zertaga,Trashy Game Jam 2017,2,0,1,2017-04-22 14:00:00,https://www.itch.io/jam/trashy-game-jam-2017,5.0,1092,Trashy Game Jam 2017,0,0,1,No
,2018-03-18 00:00:00,Bay Area Womxn in Games,2018 Bawgames Con,5,0,1,2018-03-17 18:30:00,https://www.itch.io/jam/2018-bawgames-con,5.5,113,2018 Bawgames Con,0,0,1,No
,2018-09-17 15:16:16,Daniel Savage,call sqrt sixteen times per frame jam,10,0,1,2018-09-16 23:00:00,https://www.itch.io/jam/16-sqrt-calls-per-frame-jam,16.27111111111111,1336,call sqrt sixteen times per frame jam,0,0,1,No
,2016-11-13 16:00:00,J3X,Fall Game Jam 2016,2,0,1,2016-11-12 23:00:00,https://www.itch.io/jam/fall-game-jam-2016,17.0,671,Fall Game Jam 2016,0,0,1,No
,2019-05-19 17:00:00,Make Play Code,Eurovision Jam Along 2019,5,0,1,2019-05-18 19:00:00,https://www.itch.io/jam/eurovision-jam-along,22.0,789,Eurovision Jam Along 2019,0,0,1,No
,2018-06-11 16:00:00,t嘎,Privacy Policy Jam,4,0,1,2018-06-10 16:00:00,https://www.itch.io/jam/privacy-policy-jam,24.0,38,Privacy Policy Jam,0,0,1,No
,2019-03-19 00:00:00,PresidentAFK,Tabletop Jam,2,0,1,2019-03-18 00:00:00,https://www.itch.io/jam/tabletop-jam,24.0,631,Tabletop Jam,0,0,1,No
,2018-02-10 23:00:00,Yukon W.,IGDA Becker Chapter Social Business Jam 2018,8,0,1,2018-02-09 23:00:00,https://www.itch.io/jam/igda-becker-yunus-jam,24.0,303,IGDA Becker Chapter Social Business Jam 2018,0,0,1,No
,2016-04-21 05:00:00,Alex Carlson,MCAD Game Jam #3,2,0,1,2016-04-20 05:00:00,https://www.itch.io/jam/mcad-game-jam-3,24.0,16,MCAD Game Jam #3,0,0,1,No
,2015-03-08 07:59:59,nikolyst,Day 6 Jam,1,0,1,2015-03-07 07:59:59,https://www.itch.io/jam/day-6-jam,24.0,1469,Day 6 Jam,0,0,1,No
,2019-02-24 02:30:00,searift,UCSB GDC Winter Jam 2019,2,0,1,2019-02-23 01:00:00,https://www.itch.io/jam/ucsb-gdc-winter-jam-2019,25.5,294,UCSB GDC Winter Jam 2019,0,0,1,No
,2016-03-27 22:00:00,Scott Doxey||giantrobotbee,Purple Monkey Game Jam March 2016,1,0,1,2016-03-26 14:00:00,https://www.itch.io/jam/purple-monkey-game-jam-march-2016,32.0,412,Purple Monkey Game Jam March 2016,0,0,2,No
,2019-06-09 05:00:00,SirKrow,SUPINFO Game Jam 2019,4,0,1,2019-06-07 17:00:00,https://www.itch.io/jam/supinfo-game-jam-2019,36.0,1343,SUPINFO Game Jam 2019,0,0,1,No
,2018-10-21 20:00:00,Lab.ArtGame||Gabriel Toschi,Game Jam - LabArtGame + FoG,7,0,1,2018-10-19 21:00:00,https://www.itch.io/jam/game-jam-labartgame,47.0,1581,Game Jam - LabArtGame + FoG,1,0,2,No
,2016-10-24 00:00:00,Zachary Danz,First Annual UVA Game Jam,10,0,1,2016-10-22 00:00:00,https://www.itch.io/jam/uva-game-jam1,48.0,541,First Annual UVA Game Jam,0,0,1,No
,2018-11-18 18:00:00,Jam Cultura Abierta,Cultura Abierta [English Version],14,0,1,2018-11-16 18:00:00,https://www.itch.io/jam/cultura-abierta-english-version,48.0,1710,Cultura Abierta [English Version],2,0,1,No
,2019-09-22 18:00:00,Sigrid.D,48LezGameJam#7,2,0,1,2019-09-20 18:00:00,https://www.itch.io/jam/48lezgamejam7,48.0,184,48LezGameJam#7,0,0,1,No
,2016-10-16 22:00:00,The Guild of Independent Game Developers,The Horror Jam,2,0,1,2016-10-14 22:00:00,https://www.itch.io/jam/the-horror-jam-2016,48.0,55,The Horror Jam,0,0,1,No
,2019-08-18 14:00:00,slam,DoubleGameJam,4,0,1,2019-08-16 14:00:00,https://www.itch.io/jam/doublegamejam,48.0,98,DoubleGameJam,1,0,1,No
,2017-01-23 02:00:00,Saltosion||Neon||Teascade,Vertex Jam,21,0,1,2017-01-21 02:00:00,https://www.itch.io/jam/vertex-jam,48.0,2259,Vertex Jam,1,0,3,No
,2016-04-25 00:00:00,The Guild of Independent Game Developers,The Co-op Jam,3,0,1,2016-04-22 23:00:00,https://www.itch.io/jam/the-co-op-jam,49.0,215,The Co-op Jam,0,0,1,No
,2019-08-14 16:00:00,AndreDeveloper,Indies games game jam,8,0,1,2019-08-12 15:00:00,https://www.itch.io/jam/indies-games-game-jam,49.0,268,Indies games game jam,0,0,1,No
,2017-11-06 00:00:00,gacucon,GACUCon #GameJam4Good,4,0,1,2017-11-03 23:00:00,https://www.itch.io/jam/gacucon-game-jam-4-good,49.0,709,GACUCon #GameJam4Good,0,0,1,No
,2018-06-04 02:00:00,Turtle95,Shovel Jam,10,0,1,2018-06-02 00:00:00,https://www.itch.io/jam/shovel-jam,50.0,3116,Shovel Jam,0,0,1,No
,2018-07-16 02:00:00,Turtle95,Shovel Jam II,12,0,1,2018-07-14 00:00:00,https://www.itch.io/jam/shovel-jam-2,50.0,2266,Shovel Jam II,0,0,1,No
,2019-01-28 08:00:00,Zolaire,The Home Jam,4,0,1,2019-01-26 06:00:00,https://www.itch.io/jam/the-home-jam,50.0,577,The Home Jam,0,0,1,No
,2019-07-22 03:00:00,Gedig||Brandon D||Blumstengel,Skill Development Jam #1,6,0,1,2019-07-20 00:00:00,https://www.itch.io/jam/skill-dev-jam-1,51.0,1831,Skill Development Jam #1,0,0,3,No
,2019-10-06 21:45:00,0xdbeef,Android Live Wallpaper Jam,4,0,1,2019-10-04 18:00:00,https://www.itch.io/jam/android-live-wallpaper-jam,51.75,1609,Android Live Wallpaper Jam,0,0,1,No
,2018-01-28 12:00:00,ANT DPU,Bangkok Game Dev by GGJ 2018,7,0,1,2018-01-26 03:00:00,https://www.itch.io/jam/bangkokgamedev,57.0,2052,Bangkok Game Dev by GGJ 2018,1,0,1,No
,2016-09-18 21:00:00,Pumpenkarl,JamIsland @Schmiede 2016,3,0,1,2016-09-16 11:00:00,https://www.itch.io/jam/jamisland2016,58.0,169,JamIsland @Schmiede 2016,0,0,1,No
,2017-05-15 03:59:59,Liam Sauvé,#EPJam6,11,0,1,2017-05-12 04:00:01,https://www.itch.io/jam/epjam6,71.99944444444445,57,#EPJam6,0,0,1,No
,2018-07-09 21:59:59,toadheart,Fabio Jam,2,0,1,2018-07-06 22:00:01,https://www.itch.io/jam/fabio-jam,71.99944444444445,2695,Fabio Jam,0,0,1,No
,2018-12-03 04:59:59,LexLoco||Thedrdevin,Even Weekend Game Jam 2 + Mini Jam,6,0,1,2018-11-30 05:00:00,https://www.itch.io/jam/even-weekend-game-jam-2,71.99972222222222,754,Even Weekend Game Jam 2 + Mini Jam,1,0,2,No
,2018-08-20 03:59:59,LexLoco||Odd Weekend Game Jam,Odd Weekend Game Jam 11,8,0,1,2018-08-17 04:00:00,https://www.itch.io/jam/odd-weekend-game-jam-11,71.99972222222222,769,Odd Weekend Game Jam 11,1,0,2,No
,2019-02-11 04:59:59,LexLoco||Thedrdevin,Even Weekend Game Jam 5,4,0,1,2019-02-08 05:00:00,https://www.itch.io/jam/even-weekend-game-jam-5,71.99972222222222,584,Even Weekend Game Jam 5,1,0,2,No
,2017-06-01 03:59:59,Levi D. Smith,Pico-8 Jam,1,0,1,2017-05-29 04:00:00,https://www.itch.io/jam/pico-8-jam,71.99972222222222,907,Pico-8 Jam,0,0,1,No
,2018-04-30 03:59:59,LexLoco,Odd Weekend Game Jam 4,11,0,1,2018-04-27 04:00:00,https://www.itch.io/jam/odd-weekend-game-jam-4,71.99972222222222,591,Odd Weekend Game Jam 4,0,0,1,No
,2019-01-20 23:00:00,GreenStar Studio,64x64 Jam,12,0,1,2019-01-17 23:00:00,https://www.itch.io/jam/64x64-game-jam,72.0,221,64x64 Jam,0,0,1,No
,2019-05-13 13:00:00,{Pascal},Moe Minijam #1 - Team Management,2,0,1,2019-05-10 13:00:00,https://www.itch.io/jam/absolutelymoe-minijam-1,72.0,2491,Moe Minijam #1 - Team Management,0,0,1,No
,2018-09-08 21:00:00,RdmGuy,Orichalcos,4,0,1,2018-09-05 20:16:34,https://www.itch.io/jam/orchi,72.7238888888889,687,Orichalcos,0,0,1,No
,2019-06-04 03:59:59,Red Iron Games,Impromptu Game Jam #1,12,0,1,2019-05-31 23:00:00,https://www.itch.io/jam/impromptu-game-jam-1,76.99972222222222,508,Impromptu Game Jam #1,0,1,1,No
,2018-04-09 21:59:59,strangebroadcasts,"The ""Goat on the Go"" Green-Screen Gameboy Jam",4,0,1,2018-04-06 13:00:00,https://www.itch.io/jam/green-screen-gameboy-jam,80.99972222222222,1096,"The ""Goat on the Go"" Green-Screen Gameboy Jam",0,0,1,No
,2017-06-19 04:00:00,GameCrush,Monthly 48-Hour Game Jam,5,0,1,2017-06-15 13:37:09,https://www.itch.io/jam/monthly-24-hour-game-jam-,86.38083333333333,461,Monthly 48-Hour Game Jam,0,0,1,No
,2016-12-31 19:30:00,Invaraid,New Years Jam 2017,17,0,1,2016-12-28 00:00:00,https://www.itch.io/jam/new-years-jam,91.5,856,New Years Jam 2017,0,0,1,No
,2017-12-18 18:00:00,PixelArt Games Academy,Game Impact Jam @GEC 2017,5,0,1,2017-12-14 19:00:00,https://www.itch.io/jam/game-impact-jam-gec-2017,95.0,155,Game Impact Jam @GEC 2017,0,0,1,No
,2019-05-14 06:59:59,JustKay,May Rainbow Jam 2019,19,0,1,2019-05-10 07:00:00,https://www.itch.io/jam/may-rainbow-jam-2019,95.99972222222222,2072,May Rainbow Jam 2019,0,0,1,No
,2018-09-10 22:59:59,Sophie Houlden,EasyToon Jam,4,0,1,2018-09-06 23:00:00,https://www.itch.io/jam/easytoon-jam,95.99972222222222,196,EasyToon Jam,0,0,1,No
,2019-07-16 06:59:59,JustKay,July Rainbow Jam 2019,12,0,1,2019-07-12 07:00:00,https://www.itch.io/jam/july-rainbow-jam-2019,95.99972222222222,2227,July Rainbow Jam 2019,0,0,1,No
,2019-06-24 04:00:00,babykangar00,They Come From Space Jam (Just for fun),1,0,1,2019-06-20 04:00:00,https://www.itch.io/jam/they-come-from-space-jam,96.0,724,They Come From Space Jam (Just for fun),0,0,1,No
,2018-09-30 15:00:00,CristiHKJ,HKJ Game Jam #2,21,13,1,2018-09-26 15:00:00,https://www.itch.io/jam/hkj-game-jam-2,96.0,388,HKJ Game Jam #2,3,0,1,No
,2019-04-09 14:00:00,FrostySnoman,Neon Game Jam,4,0,1,2019-04-05 13:00:00,https://www.itch.io/jam/cyberpunk-game-jam,97.0,978,Neon Game Jam,0,0,1,No
,2019-05-01 05:00:00,greg klein,You're Beautiful Just The Way You Are,10,0,1,2019-04-26 06:00:00,https://www.itch.io/jam/the-no-you-are-beautiful-jam,119.0,733,You're Beautiful Just The Way You Are,0,0,1,No
