game_tags,count,percentage
minitel,1,0.001994614540740002
new,14,0.02792460357036003
teal,1,0.001994614540740002
a-game-by-its-cover-2019,1,0.001994614540740002
hand,7,0.013962301785180015
starfox,2,0.003989229081480004
sticky,1,0.001994614540740002
wobbly,1,0.001994614540740002
acrobatic,1,0.001994614540740002
breakdancing,1,0.001994614540740002
tiny-planets,3,0.005983843622220006
button,4,0.007978458162960007
colorfun,1,0.001994614540740002
old-tv,1,0.001994614540740002
open-game-jam-2018,1,0.001994614540740002
inky,4,0.007978458162960007
urine,1,0.001994614540740002
text-graphics,1,0.001994614540740002
companion,3,0.005983843622220006
companionship,1,0.001994614540740002
lonely,3,0.005983843622220006
narrative-driven,1,0.001994614540740002
tutorial,7,0.013962301785180015
danny,1,0.001994614540740002
devito,1,0.001994614540740002
its-good,1,0.001994614540740002
snowflake,2,0.003989229081480004
jamcraft3,2,0.003989229081480004
jamcraft,9,0.01795153086666002
camera-app,1,0.001994614540740002
dong,2,0.003989229081480004
incubus,4,0.007978458162960007
fertilla,1,0.001994614540740002
zeku,1,0.001994614540740002
ao-dai,1,0.001994614540740002
yuri-game,1,0.001994614540740002
yurigamejam,1,0.001994614540740002
inspirational,2,0.003989229081480004
linear-novel,1,0.001994614540740002
bubbles,6,0.011967687244440013
nights,1,0.001994614540740002
amiga,9,0.01795153086666002
olc,1,0.001994614540740002
pdf,25,0.04986536351850005
printplay,1,0.001994614540740002
retrogames,1,0.001994614540740002
timeline,1,0.001994614540740002
advanture,3,0.005983843622220006
megaman,6,0.011967687244440013
scream-jam-2019,3,0.005983843622220006
3,1,0.001994614540740002
contagion,1,0.001994614540740002
contagious,1,0.001994614540740002
megazeux,1,0.001994614540740002
post-cyberpunk,1,0.001994614540740002
town,9,0.01795153086666002
vehicles,1,0.001994614540740002
free-software,3,0.005983843622220006
godotjam-june-2018,1,0.001994614540740002
hungury,1,0.001994614540740002
online-highscore,1,0.001994614540740002
alternative,3,0.005983843622220006
firebyte,1,0.001994614540740002
bread,10,0.01994614540740002
toaster,3,0.005983843622220006
foxes,3,0.005983843622220006
alternative-contol,1,0.001994614540740002
penis,3,0.005983843622220006
agibc2019,1,0.001994614540740002
openjam,5,0.00997307270370001
spam,2,0.003989229081480004
magpies,1,0.001994614540740002
thesunisdead,1,0.001994614540740002
rainbowjam17,9,0.01795153086666002
playcanvas,1,0.001994614540740002
rainbowjam,13,0.025929989029620026
rainbow-jam,8,0.015956916325920015
ba-dum-tss,1,0.001994614540740002
intergalactic,1,0.001994614540740002
junk,4,0.007978458162960007
waste,1,0.001994614540740002
open-jam,2,0.003989229081480004
1-bit-game-jam,1,0.001994614540740002
imagine,1,0.001994614540740002
imagine-tommorow,1,0.001994614540740002
tommorow,1,0.001994614540740002
game-a-week,1,0.001994614540740002
hot-dog,3,0.005983843622220006
dragon-game-jam,1,0.001994614540740002
gdn,6,0.011967687244440013
fish-simulator,1,0.001994614540740002
gamedevnetwork,5,0.00997307270370001
kunikai,1,0.001994614540740002
kuni-kai,1,0.001994614540740002
travel,6,0.011967687244440013
combining,2,0.003989229081480004
melodies,1,0.001994614540740002
gameplay,2,0.003989229081480004
letscreategamejam,1,0.001994614540740002
pysics,1,0.001994614540740002
picross,4,0.007978458162960007
fabric,1,0.001994614540740002
kink,4,0.007978458162960007
robot-uprising,1,0.001994614540740002
crossy,1,0.001994614540740002
darth-vader,1,0.001994614540740002
ridiculous,3,0.005983843622220006
magic-robots,1,0.001994614540740002
spaceface,1,0.001994614540740002
ouroborous,1,0.001994614540740002
re4,1,0.001994614540740002
resident-evil,2,0.003989229081480004
slap,4,0.007978458162960007
cartboard,1,0.001994614540740002
faireduneufavecduvieux,1,0.001994614540740002
ost,1,0.001994614540740002
ah-thats-paradise,1,0.001994614540740002
spamtowin,1,0.001994614540740002
inkjam2018,2,0.003989229081480004
inkjam18,4,0.007978458162960007
ifpi,3,0.005983843622220006
labiras,3,0.005983843622220006
motopoor,1,0.001994614540740002
futility,1,0.001994614540740002
twist,7,0.013962301785180015
icarus,2,0.003989229081480004
red-vs-blue,1,0.001994614540740002
little-girl,1,0.001994614540740002
parker,1,0.001994614540740002
physcological,1,0.001994614540740002
hellowpixl,1,0.001994614540740002
interdimensional-cleanup,1,0.001994614540740002
room-scale,2,0.003989229081480004
rpgboss,1,0.001994614540740002
monster-girls,3,0.005983843622220006
fully-automated-luxury-communism,1,0.001994614540740002
demiromantic,1,0.001994614540740002
demisexual,1,0.001994614540740002
girls-love,5,0.00997307270370001
milk-tea,1,0.001994614540740002
contemporary,1,0.001994614540740002
gxg,4,0.007978458162960007
bl,13,0.025929989029620026
yaoi,59,0.11768225790366012
minions,3,0.005983843622220006
danger,2,0.003989229081480004
isolation,4,0.007978458162960007
slender,2,0.003989229081480004
slenderman,1,0.001994614540740002
stranger,1,0.001994614540740002
things,2,0.003989229081480004
livingdead,1,0.001994614540740002
necromancer,3,0.005983843622220006
risedead,1,0.001994614540740002
reflect,2,0.003989229081480004
cockatrice,1,0.001994614540740002
soul-destroying,1,0.001994614540740002
explore,8,0.015956916325920015
bull,1,0.001994614540740002
stickman,5,0.00997307270370001
slowgame,4,0.007978458162960007
slowplay,1,0.001994614540740002
piloting,2,0.003989229081480004
pot-au-jeu20,1,0.001994614540740002
bigger-picture,1,0.001994614540740002
quotes,1,0.001994614540740002
find,5,0.00997307270370001
unrealbahrain,1,0.001994614540740002
doomed,1,0.001994614540740002
apocalypse,9,0.01795153086666002
humans,1,0.001994614540740002
16-and-above,1,0.001994614540740002
gxb,3,0.005983843622220006
nms,1,0.001994614540740002
chroma,1,0.001994614540740002
dark-souls,7,0.013962301785180015
calamari,1,0.001994614540740002
cephalopod,1,0.001994614540740002
soviet,3,0.005983843622220006
bounty,3,0.005983843622220006
autojumper,1,0.001994614540740002
typewritter,1,0.001994614540740002
selfcarejam2017,1,0.001994614540740002
self-care-jam-2017,1,0.001994614540740002
art book,16,0.03191383265184003
spam-to-win,1,0.001994614540740002
inkjam,9,0.01795153086666002
andnasty,1,0.001994614540740002
ohsoquickandnasty,1,0.001994614540740002
quickandnasty,1,0.001994614540740002
soquick,1,0.001994614540740002
victoriana,1,0.001994614540740002
whodunnit,3,0.005983843622220006
seed,3,0.005983843622220006
indie-rpg,2,0.003989229081480004
rpg-jam,1,0.001994614540740002
gender,19,0.03789767627406004
rainbowjam2017,1,0.001994614540740002
podquestjam-2019,1,0.001994614540740002
apressaeinimigadaperfeicao,1,0.001994614540740002
childfriendly,1,0.001994614540740002
indiegamebrasil,1,0.001994614540740002
podquestjam2019,3,0.005983843622220006
bowling,6,0.011967687244440013
online-multiplayer,1,0.001994614540740002
texts,2,0.003989229081480004
remake-jam,1,0.001994614540740002
chirps,1,0.001994614540740002
fries,1,0.001994614540740002
frieswiththat,1,0.001994614540740002
kyperbelt,1,0.001994614540740002
mickydees,1,0.001994614540740002
ti-82,1,0.001994614540740002
flood,2,0.003989229081480004
original-soundtrack,5,0.00997307270370001
pikkio-mania,1,0.001994614540740002
slow-paced,3,0.005983843622220006
country,3,0.005983843622220006
tamagotchi,19,0.03789767627406004
korea,2,0.003989229081480004
atari-2600,3,0.005983843622220006
kangaroo,3,0.005983843622220006
strawberryjam,3,0.005983843622220006
gaytective,1,0.001994614540740002
nb-protag,1,0.001994614540740002
waifu,4,0.007978458162960007
boys-love,19,0.03789767627406004
music-theory,1,0.001994614540740002
notsimpleenough,1,0.001994614540740002
ball-rolling,1,0.001994614540740002
creator,2,0.003989229081480004
noobster,1,0.001994614540740002
red-blue-game,1,0.001994614540740002
scotland,2,0.003989229081480004
cult,1,0.001994614540740002
jumpscare,7,0.013962301785180015
ritual,13,0.025929989029620026
rpg-horror,4,0.007978458162960007
fiction,5,0.00997307270370001
naughty,1,0.001994614540740002
novel,8,0.015956916325920015
scream,4,0.007978458162960007
notgame,3,0.005983843622220006
dont-make-a-game-jam,1,0.001994614540740002
anthropomorphism,1,0.001994614540740002
diamond,2,0.003989229081480004
comics,5,0.00997307270370001
udgj1,2,0.003989229081480004
witchcrafter,1,0.001994614540740002
celcius,1,0.001994614540740002
two-worlds,1,0.001994614540740002
worlds,2,0.003989229081480004
different,3,0.005983843622220006
nano17,2,0.003989229081480004
one-punch-man,1,0.001994614540740002
otoge,1,0.001994614540740002
25-d,1,0.001994614540740002
zenga,1,0.001994614540740002
action-platformer,3,0.005983843622220006
cops,3,0.005983843622220006
kissing,4,0.007978458162960007
burg,1,0.001994614540740002
cosmo,1,0.001994614540740002
shennanigans,1,0.001994614540740002
trauma,3,0.005983843622220006
care,2,0.003989229081480004
emo,6,0.011967687244440013
health,13,0.025929989029620026
lemon,1,0.001994614540740002
madrid,2,0.003989229081480004
selfcare,8,0.015956916325920015
east-of-eden,1,0.001994614540740002
john-steinbeck,1,0.001994614540740002
selfcarejam,7,0.013962301785180015
steinbeck,1,0.001994614540740002
5-min,1,0.001994614540740002
tiny,15,0.02991921811110003
polaroid,1,0.001994614540740002
space-invader,2,0.003989229081480004
open-jam-2018,1,0.001994614540740002
ink-jam,1,0.001994614540740002
no-prep,5,0.00997307270370001
spectrum,9,0.01795153086666002
armageddon,4,0.007978458162960007
donut,3,0.005983843622220006
virtus,3,0.005983843622220006
hl2,2,0.003989229081480004
mod,5,0.00997307270370001
open-jam-2017,1,0.001994614540740002
ilovethumper,1,0.001994614540740002
bitsy-game,1,0.001994614540740002
bitsy-game-maker,3,0.005983843622220006
corgis,1,0.001994614540740002
cuddling,2,0.003989229081480004
no-ending,1,0.001994614540740002
arpg,4,0.007978458162960007
doujin,2,0.003989229081480004
galaxian,1,0.001994614540740002
asteroid,7,0.013962301785180015
opo,1,0.001994614540740002
qte,3,0.005983843622220006
dramudsen,1,0.001994614540740002
jam-2017,1,0.001994614540740002
mataketa,1,0.001994614540740002
mataketa-eztudio,1,0.001994614540740002
tyranojam,6,0.011967687244440013
fresh-starts,1,0.001994614540740002
spring-game-jam-2017,1,0.001994614540740002
cook,5,0.00997307270370001
fuse,1,0.001994614540740002
mobs,2,0.003989229081480004
eisenstadtstudiocom,1,0.001994614540740002
sounds,3,0.005983843622220006
theconceptboy,1,0.001994614540740002
mistress,1,0.001994614540740002
smbd,1,0.001994614540740002
postfurry,1,0.001994614540740002
synthetic,1,0.001994614540740002
toys,6,0.011967687244440013
horny,4,0.007978458162960007
monster-girl,3,0.005983843622220006
secret-satiation,1,0.001994614540740002
team-anpim,4,0.007978458162960007
sitting-simulator,26,0.05185997805924005
blindness,1,0.001994614540740002
eyesight-problems,1,0.001994614540740002
casua,1,0.001994614540740002
somber,2,0.003989229081480004
destroyer-of-worlds,1,0.001994614540740002
missile-command,2,0.003989229081480004
shiva,1,0.001994614540740002
troll-program-lol,1,0.001994614540740002
gameoflife,1,0.001994614540740002
gameguru,3,0.005983843622220006
residentevil,1,0.001994614540740002
remnant,1,0.001994614540740002
hp-lovecraft,1,0.001994614540740002
art--just-art,1,0.001994614540740002
dont-make-a-game,2,0.003989229081480004
folk,3,0.005983843622220006
linear,10,0.01994614540740002
notagame,3,0.005983843622220006
anxiete,1,0.001994614540740002
narratif,2,0.003989229081480004
rpgmakerxp,1,0.001994614540740002
maladie,1,0.001994614540740002
dungeon-style-art,1,0.001994614540740002
voxel-art,3,0.005983843622220006
mirror-game-jam,1,0.001994614540740002
soundpulse,1,0.001994614540740002
kinky,2,0.003989229081480004
sega-master-system,1,0.001994614540740002
fully-voiced,1,0.001994614540740002
firstperson,2,0.003989229081480004
swing,5,0.00997307270370001
lunar,2,0.003989229081480004
gdjam,1,0.001994614540740002
yandere,6,0.011967687244440013
one-button-jam,2,0.003989229081480004
swinpe,1,0.001994614540740002
paltformer,1,0.001994614540740002
protect,1,0.001994614540740002
3-bit,3,0.005983843622220006
wall-jumping,2,0.003989229081480004
made-with-bitsy,16,0.03191383265184003
tinygame,1,0.001994614540740002
in-the-city,1,0.001994614540740002
novella,1,0.001994614540740002
romantic-comedy,1,0.001994614540740002
mages,2,0.003989229081480004
march,2,0.003989229081480004
play,2,0.003989229081480004
stage,2,0.003989229081480004
drink,4,0.007978458162960007
lewd,10,0.01994614540740002
air-force,1,0.001994614540740002
space-wars,1,0.001994614540740002
urho3d,3,0.005983843622220006
airship,1,0.001994614540740002
kuro-cat,1,0.001994614540740002
work-in-progress,2,0.003989229081480004
d6,5,0.00997307270370001
micro,10,0.01994614540740002
tmrpgj,1,0.001994614540740002
lgbtq,7,0.013962301785180015
little-game,2,0.003989229081480004
chillout,1,0.001994614540740002
rainbowgamejam,1,0.001994614540740002
virtusjam,1,0.001994614540740002
virtus-game-jam,4,0.007978458162960007
atlas,1,0.001994614540740002
virtus-winter-game-jam,1,0.001994614540740002
episode-3,2,0.003989229081480004
epistle-3,4,0.007978458162960007
garrys-mod,1,0.001994614540740002
gmod,1,0.001994614540740002
browser-games,1,0.001994614540740002
grub,1,0.001994614540740002
half-life-2,2,0.003989229081480004
true-art,1,0.001994614540740002
wad,4,0.007978458162960007
half-life-2-episode-3,1,0.001994614540740002
hl2ep3,1,0.001994614540740002
half-life-3,3,0.005983843622220006
openjam17,1,0.001994614540740002
openjam2017,1,0.001994614540740002
sneak,6,0.011967687244440013
isackender,1,0.001994614540740002
flatwoods-monster,1,0.001994614540740002
ufo,11,0.021940759948140022
remakejam-2017,1,0.001994614540740002
fox,11,0.021940759948140022
tragedy,6,0.011967687244440013
bukkake,1,0.001994614540740002
club,3,0.005983843622220006
fuck,3,0.005983843622220006
inform7,1,0.001994614540740002
vn,15,0.02991921811110003
3cjam,1,0.001994614540740002
idol,2,0.003989229081480004
musicjam,1,0.001994614540740002
splosions,1,0.001994614540740002
stuff,1,0.001994614540740002
games-made-quick-25,1,0.001994614540740002
ponies,2,0.003989229081480004
ludum dare 45,10,0.01994614540740002
japanese-horror,1,0.001994614540740002
exceptions-for-hedehogs,1,0.001994614540740002
gen-1-till-we-die,1,0.001994614540740002
smooth-boi,1,0.001994614540740002
spikey-boi,1,0.001994614540740002
automation,8,0.015956916325920015
cmd,2,0.003989229081480004
electron,2,0.003989229081480004
nodejs,1,0.001994614540740002
not,2,0.003989229081480004
videogame,4,0.007978458162960007
artistic,3,0.005983843622220006
coloring-book,1,0.001994614540740002
questing,1,0.001994614540740002
magie,1,0.001994614540740002
rune,3,0.005983843622220006
seal,1,0.001994614540740002
sorcier,1,0.001994614540740002
lol,6,0.011967687244440013
paralleluniverse,1,0.001994614540740002
kek,3,0.005983843622220006
omnidirectional,1,0.001994614540740002
judge,2,0.003989229081480004
bisty,2,0.003989229081480004
feature,1,0.001994614540740002
trolling,2,0.003989229081480004
unfair,1,0.001994614540740002
good-boys,1,0.001994614540740002
mascots,1,0.001994614540740002
obscure,2,0.003989229081480004
positivity,3,0.005983843622220006
sanrio,2,0.003989229081480004
rhythmgame,1,0.001994614540740002
102advchal,1,0.001994614540740002
simulateaccuratejams,1,0.001994614540740002
four-hours,1,0.001994614540740002
rainbows,1,0.001994614540740002
synthesthesia,1,0.001994614540740002
podquest,4,0.007978458162960007
virtusjam-game,1,0.001994614540740002
epistle-jam,1,0.001994614540740002
fanfic,2,0.003989229081480004
hey-administrator,1,0.001994614540740002
marc-laidlaw,1,0.001994614540740002
smearing-the-antlion-essence,1,0.001994614540740002
epistle3jam,3,0.005983843622220006
antarctic,1,0.001994614540740002
crowbar,2,0.003989229081480004
slug-lady,1,0.001994614540740002
sms,1,0.001994614540740002
gordon-freeman,1,0.001994614540740002
palettes,1,0.001994614540740002
true-story,1,0.001994614540740002
power-ups,2,0.003989229081480004
yomi,1,0.001994614540740002
black-jack,1,0.001994614540740002
fairies,1,0.001994614540740002
drawings,1,0.001994614540740002
shopkeeper,4,0.007978458162960007
strawberryjam2,1,0.001994614540740002
mental health,5,0.00997307270370001
absorption,1,0.001994614540740002
electric-play,1,0.001994614540740002
erotic-fiction,1,0.001994614540740002
hypnotism,1,0.001994614540740002
mildhorror,1,0.001994614540740002
dildos,1,0.001994614540740002
sexual-content,2,0.003989229081480004
erotica,2,0.003989229081480004
timetravel,2,0.003989229081480004
jmickle,1,0.001994614540740002
quake,3,0.005983843622220006
akanoid,1,0.001994614540740002
boss,10,0.01994614540740002
spinner,2,0.003989229081480004
paranormal,3,0.005983843622220006
